time_s,acceleration_g
0.021083,0.110887
0.021167,0.150256
0.021250,-0.024333
0.021333,-0.033342
0.021417,-0.030485
0.021500,-0.028977
0.021583,-0.357409
0.021667,-0.289893
0.021750,-0.258005
0.021833,-0.369067
0.021917,-0.338616
0.022000,-0.423801
0.022083,-0.449898
0.022167,-0.465191
0.022250,-0.529972
0.022333,-0.495559
0.022417,-0.575004
0.022500,-0.542003
0.022583,-0.539649
0.022667,-0.591256
0.022750,-0.646680
0.022833,-0.606105
0.022917,-0.545423
0.023000,-0.617185
0.023083,-0.726416
0.023167,-0.480051
0.023250,-0.485929
0.023333,-0.792677
0.023417,-0.802243
0.023500,-0.783083
0.023583,-0.748121
0.023667,-0.940586
0.023750,-1.008933
0.023833,-0.595828
0.023917,-0.830952
0.024000,-0.700014
0.024083,-0.747890
0.024167,-0.668441
0.024250,-0.666541
0.024333,-0.495109
0.024417,-0.660506
0.024500,-0.491289
0.024583,-0.277700
0.024667,-0.264837
0.024750,-0.088192
0.024833,0.052197
0.024917,-0.003099
0.025000,0.183354
0.025083,0.115212
0.025167,0.350679
0.025250,0.361702
0.025333,0.413081
0.025417,0.554106
0.025500,0.361944
0.025583,0.342507
0.025667,0.376947
0.025750,0.431766
0.025833,0.232795
0.025917,0.392206
0.026000,0.332710
0.026083,0.262345
0.026167,0.331074
0.026250,0.209392
0.026333,0.132406
0.026417,0.327158
0.026500,0.227315
0.026583,0.271414
0.026667,-0.011668
0.026750,0.248533
0.026833,0.054075
0.026917,-0.008527
0.027000,0.156426
0.027083,0.149507
0.027167,0.044662
0.027250,-0.189464
0.027333,-0.135051
0.027417,0.076467
0.027500,-0.073517
0.027583,-0.159699
0.027667,-0.037572
0.027750,-0.140249
0.027833,-0.301826
0.027917,-0.225739
0.028000,-0.390474
0.028083,-0.181793
0.028167,-0.411504
0.028250,-0.460120
0.028333,-0.533545
0.028417,-0.428426
0.028500,-0.685003
0.028583,-0.697728
0.028667,-0.510202
0.028750,-0.485950
0.028833,-0.442455
0.028917,-0.745014
0.029000,-0.707141
0.029083,-0.685607
0.029167,-0.686455
0.029250,-0.918735
0.029333,-0.822234
0.029417,-0.930771
0.029500,-0.987700
0.029583,-1.033567
0.029667,-1.131263
0.029750,-0.877509
0.029833,-1.262804
0.029917,-1.069180
0.030000,-1.219930
0.030083,-1.063548
0.030167,-1.074285
0.030250,-1.194468
0.030333,-1.111413
0.030417,-0.965247
0.030500,-0.893143
0.030583,-0.485118
0.030667,-0.529840
0.030750,-0.046617
0.030833,-0.099861
0.030917,0.269680
0.031000,0.317097
0.031083,0.557855
0.031167,0.386438
0.031250,0.798922
0.031333,1.025676
0.031417,1.205540
0.031500,0.883672
0.031583,1.151382
0.031667,1.282427
0.031750,1.403732
0.031833,1.521465
0.031917,1.384817
0.032000,1.493115
0.032083,1.351791
0.032167,1.083465
0.032250,1.140784
0.032333,1.161785
0.032417,1.072187
0.032500,1.171181
0.032583,1.034601
0.032667,1.020214
0.032750,1.129753
0.032833,1.085308
0.032917,0.926961
0.033000,0.977513
0.033083,0.915125
0.033167,0.883826
0.033250,0.836968
0.033333,0.809131
0.033417,0.459059
0.033500,0.514795
0.033583,0.489147
0.033667,0.404703
0.033750,0.298375
0.033833,0.144178
0.033917,-0.085114
0.034000,-0.074983
0.034083,-0.238421
0.034167,-0.179949
0.034250,-0.425383
0.034333,-0.361947
0.034417,-0.425054
0.034500,-0.796470
0.034583,-0.717189
0.034667,-0.897429
0.034750,-0.876268
0.034833,-0.987627
0.034917,-1.065876
0.035000,-1.207850
0.035083,-1.241218
0.035167,-1.380053
0.035250,-1.465969
0.035333,-1.529819
0.035417,-1.616676
0.035500,-1.519728
0.035583,-1.775969
0.035667,-1.987271
0.035750,-2.185615
0.035833,-2.318080
0.035917,-2.276139
0.036000,-2.210012
0.036083,-2.273085
0.036167,-2.314776
0.036250,-2.197907
0.036333,-2.244714
0.036417,-2.029674
0.036500,-1.924227
0.036583,-1.683823
0.036667,-1.445230
0.036750,-0.787916
0.036833,-0.645538
0.036917,-0.173866
0.037000,0.118162
0.037083,0.547333
0.037167,0.840762
0.037250,1.493101
0.037333,1.667312
0.037417,2.049551
0.037500,2.235191
0.037583,2.458881
0.037667,2.672435
0.037750,2.713470
0.037833,2.791716
0.037917,3.092250
0.038000,2.855729
0.038083,2.755922
0.038167,2.813167
0.038250,2.627684
0.038333,2.773518
0.038417,2.400726
0.038500,2.438684
0.038583,2.228383
0.038667,2.221805
0.038750,2.025551
0.038833,1.974231
0.038917,2.102599
0.039000,1.884143
0.039083,1.726892
0.039167,1.539320
0.039250,1.545420
0.039333,1.568814
0.039417,1.358984
0.039500,1.184812
0.039583,0.991001
0.039667,1.009563
0.039750,0.818365
0.039833,0.652940
0.039917,0.446196
0.040000,0.390682
0.040083,0.202043
0.040167,0.057399
0.040250,-0.037232
0.040333,-0.181899
0.040417,-0.483110
0.040500,-0.616134
0.040583,-0.798811
0.040667,-0.827097
0.040750,-1.181827
0.040833,-0.966259
0.040917,-1.247945
0.041000,-1.428836
0.041083,-1.318072
0.041167,-1.542059
0.041250,-1.619142
0.041333,-1.581205
0.041417,-2.009560
0.041500,-1.808023
0.041583,-1.847840
0.041667,-2.298438
0.041750,-2.518870
0.041833,-2.455130
0.041917,-2.429782
0.042000,-2.795873
0.042083,-2.837492
0.042167,-2.990620
0.042250,-2.871201
0.042333,-2.774547
0.042417,-2.693768
0.042500,-2.741966
0.042583,-2.436661
0.042667,-2.105207
0.042750,-1.803771
0.042833,-1.373421
0.042917,-1.200824
0.043000,-0.517163
0.043083,-0.032252
0.043167,0.326395
0.043250,0.807980
0.043333,1.092759
0.043417,1.653371
0.043500,1.898164
0.043583,2.336418
0.043667,2.534088
0.043750,2.685256
0.043833,2.811751
0.043917,3.118827
0.044000,3.216066
0.044083,3.237387
0.044167,3.170898
0.044250,3.044498
0.044333,2.904714
0.044417,2.770660
0.044500,2.700458
0.044583,2.604020
0.044667,2.333614
0.044750,2.383389
0.044833,2.232158
0.044917,2.069410
0.045000,1.858068
0.045083,1.932634
0.045167,1.777319
0.045250,1.606628
0.045333,1.426916
0.045417,1.422173
0.045500,1.282826
0.045583,1.071206
0.045667,1.115778
0.045750,0.975519
0.045833,0.979623
0.045917,0.696600
0.046000,0.666403
0.046083,0.467374
0.046167,0.404388
0.046250,0.016346
0.046333,-0.090015
0.046417,-0.148077
0.046500,-0.182100
0.046583,-0.301082
0.046667,-0.614429
0.046750,-0.530482
0.046833,-0.603164
0.046917,-0.869251
0.047000,-0.935460
0.047083,-0.946649
0.047167,-0.852854
0.047250,-1.140392
0.047333,-1.399744
0.047417,-1.340175
0.047500,-1.488734
0.047583,-1.468760
0.047667,-1.493377
0.047750,-1.663194
0.047833,-1.917625
0.047917,-1.917614
0.048000,-1.998045
0.048083,-2.014957
0.048167,-2.167919
0.048250,-1.989343
0.048333,-2.081405
0.048417,-2.052528
0.048500,-2.125659
0.048583,-2.008725
0.048667,-1.887550
0.048750,-1.595220
0.048833,-1.521428
0.048917,-1.241178
0.049000,-1.099758
0.049083,-0.715040
0.049167,-0.585617
0.049250,-0.209924
0.049333,-0.033431
0.049417,0.180925
0.049500,0.827089
0.049583,0.867628
0.049667,0.918338
0.049750,1.164815
0.049833,1.355594
0.049917,1.519270
0.050000,1.722093
0.050083,1.801945
0.050167,1.950421
0.050250,1.941381
0.050333,1.855822
0.050417,1.732690
0.050500,1.627638
0.050583,1.594495
0.050667,1.380742
0.050750,1.353189
0.050833,1.375386
0.050917,1.034033
0.051000,1.085752
0.051083,0.984705
0.051167,0.981834
0.051250,0.983252
0.051333,0.901027
0.051417,0.591741
0.051500,0.786307
0.051583,0.683307
0.051667,0.418507
0.051750,0.636254
0.051833,0.431156
0.051917,0.158020
0.052000,0.309085
0.052083,0.136949
0.052167,0.143077
0.052250,0.157120
0.052333,0.053215
0.052417,0.012379
0.052500,-0.131400
0.052583,-0.161565
0.052667,-0.247143
0.052750,-0.623862
0.052833,-0.281979
0.052917,-0.316068
0.053000,-0.354886
0.053083,-0.483306
0.053167,-0.568459
0.053250,-0.711500
0.053333,-0.478535
0.053417,-0.615968
0.053500,-0.853888
0.053583,-0.836001
0.053667,-0.786274
0.053750,-0.686226
0.053833,-0.814155
0.053917,-0.797695
0.054000,-0.733960
0.054083,-0.850525
0.054167,-0.920027
0.054250,-0.907453
0.054333,-0.919229
0.054417,-0.972769
0.054500,-0.925275
0.054583,-1.042085
0.054667,-0.965148
0.054750,-1.075915
0.054833,-0.959174
0.054917,-0.838312
0.055000,-0.823216
0.055083,-0.683139
0.055167,-0.704599
0.055250,-0.442523
0.055333,-0.424719
0.055417,-0.196904
0.055500,-0.300230
0.055583,-0.185097
0.055667,0.067560
0.055750,0.262300
0.055833,0.117214
0.055917,0.243523
0.056000,0.282100
0.056083,0.366363
0.056167,0.616549
0.056250,0.443576
0.056333,0.473760
0.056417,0.423467
0.056500,0.335962
0.056583,0.300402
0.056667,0.407174
0.056750,0.358191
0.056833,0.295522
0.056917,0.234514
0.057000,0.155344
0.057083,0.374130
0.057167,0.256111
0.057250,0.166475
0.057333,0.278974
0.057417,0.205223
0.057500,0.258291
0.057583,-0.053449
0.057667,0.149805
0.057750,0.226762
0.057833,0.200973
0.057917,-0.018432
0.058000,0.069498
0.058083,0.102860
0.058167,-0.235138
0.058250,-0.113144
0.058333,0.047154
0.058417,-0.171188
0.058500,-0.203787
0.058583,-0.172810
0.058667,-0.353894
0.058750,-0.378834
0.058833,-0.338140
0.058917,-0.327999
0.059000,-0.460645
0.059083,-0.300989
0.059167,-0.412456
0.059250,-0.355546
0.059333,-0.526518
0.059417,-0.490320
0.059500,-0.467412
0.059583,-0.617260
0.059667,-0.602035
0.059750,-0.537339
0.059833,-0.681130
0.059917,-0.664802
0.060000,-0.530228
0.060083,-0.517196
0.060167,-0.788519
0.060250,-0.664877
0.060333,-0.808756
0.060417,-0.953011
0.060500,-0.853118
0.060583,-0.920194
0.060667,-0.678268
0.060750,-0.899541
0.060833,-0.906462
0.060917,-0.870261
0.061000,-0.839084
0.061083,-0.870396
0.061167,-0.591012
0.061250,-0.574193
0.061333,-0.567465
0.061417,-0.700236
0.061500,-0.327671
0.061583,-0.558019
0.061667,-0.253244
0.061750,0.121232
0.061833,-0.123531
0.061917,0.187805
0.062000,0.317869
0.062083,0.442663
0.062167,0.528211
0.062250,0.422801
0.062333,0.719843
0.062417,0.743205
0.062500,0.885413
0.062583,0.851278
0.062667,0.612430
0.062750,0.855406
0.062833,0.858672
0.062917,0.885012
0.063000,0.767049
0.063083,0.628548
0.063167,0.636086
0.063250,0.545641
0.063333,0.540387
0.063417,0.449081
0.063500,0.454081
0.063583,0.715263
0.063667,0.549893
0.063750,0.539123
0.063833,0.295951
0.063917,0.479150
0.064000,0.360713
0.064083,0.233642
0.064167,0.295509
0.064250,0.155038
0.064333,0.220890
0.064417,0.192663
0.064500,0.182341
0.064583,-0.055565
0.064667,0.020632
0.064750,-0.170296
0.064833,-0.129774
0.064917,-0.213194
0.065000,-0.212131
0.065083,-0.308077
0.065167,-0.378849
0.065250,-0.488464
0.065333,-0.342693
0.065417,-0.538223
0.065500,-0.776453
0.065583,-0.551688
0.065667,-0.711055
0.065750,-0.835777
0.065833,-1.018003
0.065917,-0.875428
0.066000,-1.005433
0.066083,-1.135108
0.066167,-1.157415
0.066250,-1.443109
0.066333,-1.359991
0.066417,-1.491914
0.066500,-1.605383
0.066583,-1.565677
0.066667,-1.809173
0.066750,-1.905934
0.066833,-1.692015
0.066917,-2.147553
0.067000,-1.941762
0.067083,-1.746692
0.067167,-1.678233
0.067250,-1.643540
0.067333,-1.560262
0.067417,-1.251507
0.067500,-1.244928
0.067583,-0.673621
0.067667,-0.356938
0.067750,-0.273450
0.067833,0.145031
0.067917,0.423166
0.068000,0.744600
0.068083,0.760328
0.068167,1.404417
0.068250,1.440270
0.068333,1.887985
0.068417,1.996696
0.068500,2.273134
0.068583,2.196177
0.068667,2.387688
0.068750,2.432978
0.068833,2.362308
0.068917,2.325793
0.069000,2.368584
0.069083,2.147799
0.069167,2.134758
0.069250,2.088037
0.069333,2.082135
0.069417,1.870239
0.069500,1.924646
0.069583,1.818383
0.069667,1.865341
0.069750,1.586067
0.069833,1.505052
0.069917,1.511472
0.070000,1.342775
0.070083,1.190981
0.070167,1.385812
0.070250,1.000445
0.070333,1.024240
0.070417,0.792191
0.070500,0.909092
0.070583,0.763432
0.070667,0.485732
0.070750,0.341123
0.070833,0.238294
0.070917,0.231501
0.071000,0.102017
0.071083,-0.143936
0.071167,-0.458272
0.071250,-0.302140
0.071333,-0.679317
0.071417,-0.696607
0.071500,-0.809457
0.071583,-1.067545
0.071667,-1.014295
0.071750,-1.126921
0.071833,-1.212236
0.071917,-1.347171
0.072000,-1.247682
0.072083,-1.447868
0.072167,-1.626441
0.072250,-1.649411
0.072333,-1.820755
0.072417,-2.043038
0.072500,-2.096121
0.072583,-2.211191
0.072667,-2.416778
0.072750,-2.610903
0.072833,-2.670958
0.072917,-2.727164
0.073000,-2.693816
0.073083,-2.901599
0.073167,-2.654814
0.073250,-2.843380
0.073333,-2.776953
0.073417,-2.358213
0.073500,-2.073440
0.073583,-1.797338
0.073667,-1.402282
0.073750,-0.887663
0.073833,-0.636420
0.073917,-0.252497
0.074000,0.207900
0.074083,0.754898
0.074167,1.245254
0.074250,1.666090
0.074333,2.094120
0.074417,2.408912
0.074500,2.650530
0.074583,2.882009
0.074667,3.044999
0.074750,3.184620
0.074833,3.254748
0.074917,3.205980
0.075000,3.192487
0.075083,3.097950
0.075167,3.065718
0.075250,2.976626
0.075333,2.893243
0.075417,2.980394
0.075500,2.649860
0.075583,2.484000
0.075667,2.348610
0.075750,2.092813
0.075833,2.287309
0.075917,2.052190
0.076000,1.711925
0.076083,1.652811
0.076167,1.845560
0.076250,1.495668
0.076333,1.535398
0.076417,1.444900
0.076500,1.269712
0.076583,1.193083
0.076667,0.935503
0.076750,0.662236
0.076833,0.572329
0.076917,0.579053
0.077000,0.284971
0.077083,0.220649
0.077167,0.154169
0.077250,-0.213546
0.077333,-0.334059
0.077417,-0.531815
0.077500,-0.577990
0.077583,-0.690100
0.077667,-0.828641
0.077750,-0.699679
0.077833,-1.054497
0.077917,-1.138260
0.078000,-1.310256
0.078083,-1.329861
0.078167,-1.500424
0.078250,-1.592437
0.078333,-1.525579
0.078417,-1.904879
0.078500,-1.889308
0.078583,-2.077741
0.078667,-2.053440
0.078750,-2.161020
0.078833,-2.331203
0.078917,-2.430536
0.079000,-2.440990
0.079083,-2.519475
0.079167,-2.655327
0.079250,-2.491121
0.079333,-2.616946
0.079417,-2.563610
0.079500,-2.254499
0.079583,-2.315235
0.079667,-2.011145
0.079750,-1.628779
0.079833,-1.237130
0.079917,-0.991015
0.080000,-0.472560
0.080083,0.013879
0.080167,0.240910
0.080250,0.608925
0.080333,0.899983
0.080417,1.472602
0.080500,1.488828
0.080583,1.667412
0.080667,2.071429
0.080750,2.036095
0.080833,2.272058
0.080917,2.178298
0.081000,2.574428
0.081083,2.496035
0.081167,2.603231
0.081250,2.342292
0.081333,2.454800
0.081417,2.144965
0.081500,2.195921
0.081583,2.028708
0.081667,1.900266
0.081750,1.714168
0.081833,1.534741
0.081917,1.458504
0.082000,1.375988
0.082083,1.410255
0.082167,1.252385
0.082250,1.192085
0.082333,1.244116
0.082417,1.063334
0.082500,1.040834
0.082583,0.812880
0.082667,0.631145
0.082750,0.652329
0.082833,0.530333
0.082917,0.415777
0.083000,0.528041
0.083083,0.166661
0.083167,0.211471
0.083250,0.005457
0.083333,-0.266506
0.083417,-0.221530
0.083500,-0.329675
0.083583,-0.462285
0.083667,-0.497094
0.083750,-0.630892
0.083833,-0.560280
0.083917,-0.782169
0.084000,-0.849847
0.084083,-0.870152
0.084167,-0.866864
0.084250,-0.956137
0.084333,-1.037718
0.084417,-1.044361
0.084500,-0.986070
0.084583,-0.898832
0.084667,-1.215628
0.084750,-1.304654
0.084833,-1.255211
0.084917,-1.326311
0.085000,-1.272591
0.085083,-1.404720
0.085167,-1.342929
0.085250,-1.497300
0.085333,-1.586131
0.085417,-1.589543
0.085500,-1.383227
0.085583,-1.387493
0.085667,-1.229904
0.085750,-1.094676
0.085833,-0.993343
0.085917,-0.928213
0.086000,-0.787233
0.086083,-0.629004
0.086167,-0.315575
0.086250,-0.245242
0.086333,-0.118711
0.086417,0.025677
0.086500,0.021201
0.086583,0.509703
0.086667,0.528996
0.086750,0.451473
0.086833,0.926371
0.086917,0.845830
0.087000,0.759975
0.087083,0.735541
0.087167,0.895852
0.087250,0.739655
0.087333,0.988288
0.087417,0.700629
0.087500,0.738089
0.087583,0.576432
0.087667,0.476008
0.087750,0.537290
0.087833,0.421325
0.087917,0.443171
0.088000,0.479839
0.088083,0.494854
0.088167,0.298808
0.088250,0.436240
0.088333,0.148594
0.088417,0.181607
0.088500,-0.028191
0.088583,0.227494
0.088667,0.236322
0.088750,0.084310
0.088833,0.104761
0.088917,0.030088
0.089000,-0.031894
0.089083,-0.147521
0.089167,-0.090847
0.089250,0.071213
0.089333,-0.092495
0.089417,-0.330543
0.089500,-0.346685
0.089583,-0.386480
0.089667,-0.371396
0.089750,-0.376070
0.089833,-0.453586
0.089917,-0.444965
0.090000,-0.373255
0.090083,-0.401044
0.090167,-0.447594
0.090250,-0.463580
0.090333,-0.349075
0.090417,-0.504646
0.090500,-0.315663
0.090583,-0.475397
0.090667,-0.427924
0.090750,-0.491779
0.090833,-0.678464
0.090917,-0.792395
0.091000,-0.638121
0.091083,-0.750664
0.091167,-0.751616
0.091250,-0.794053
0.091333,-0.757321
0.091417,-0.878209
0.091500,-0.844610
0.091583,-0.793559
0.091667,-0.726538
0.091750,-0.854038
0.091833,-0.792819
0.091917,-0.677852
0.092000,-0.657026
0.092083,-0.529943
0.092167,-0.668729
0.092250,-0.375284
0.092333,-0.317344
0.092417,-0.180226
0.092500,-0.406701
0.092583,-0.205623
0.092667,0.166134
0.092750,0.012097
0.092833,0.153540
0.092917,0.122184
0.093000,0.157524
0.093083,0.271569
0.093167,0.459723
0.093250,0.253752
0.093333,0.495921
0.093417,0.433193
0.093500,0.477196
0.093583,0.508442
0.093667,0.229698
0.093750,0.487267
0.093833,0.232428
0.093917,0.208774
0.094000,0.240219
0.094083,0.319284
0.094167,0.180057
0.094250,0.342893
0.094333,0.319356
0.094417,0.209027
0.094500,0.248360
0.094583,0.435627
0.094667,0.237996
0.094750,0.041914
0.094833,-0.013486
0.094917,0.194724
0.095000,-0.057276
0.095083,-0.032286
0.095167,0.107946
0.095250,-0.013526
0.095333,0.144826
0.095417,0.129131
0.095500,-0.077491
0.095583,-0.128175
0.095667,-0.324486
0.095750,-0.286371
0.095833,-0.253369
0.095917,-0.437505
0.096000,-0.210414
0.096083,-0.394891
0.096167,-0.501012
0.096250,-0.311410
0.096333,-0.571475
0.096417,-0.559509
0.096500,-0.656289
0.096583,-0.855490
0.096667,-0.718511
0.096750,-0.878848
0.096833,-0.764525
0.096917,-0.770007
0.097000,-0.915482
0.097083,-0.978106
0.097167,-0.982345
0.097250,-1.065636
0.097333,-1.021359
0.097417,-1.250329
0.097500,-1.329360
0.097583,-1.426013
0.097667,-1.406937
0.097750,-1.490537
0.097833,-1.453093
0.097917,-1.333551
0.098000,-1.367710
0.098083,-1.326561
0.098167,-1.136109
0.098250,-0.992313
0.098333,-0.877681
0.098417,-0.560954
0.098500,-0.417044
0.098583,-0.251625
0.098667,-0.015668
0.098750,0.165008
0.098833,0.290051
0.098917,0.777250
0.099000,0.630951
0.099083,0.949689
0.099167,1.277146
0.099250,1.455029
0.099333,1.524317
0.099417,1.523779
0.099500,1.671558
0.099583,1.636274
0.099667,1.853937
0.099750,1.668835
0.099833,1.636555
0.099917,1.649701
0.100000,1.579407
0.100083,1.429741
0.100167,1.440997
0.100250,1.296665
0.100333,1.111957
0.100417,1.177559
0.100500,1.295602
0.100583,1.185904
0.100667,1.210670
0.100750,0.989105
0.100833,1.019527
0.100917,0.847762
0.101000,0.692208
0.101083,0.662145
0.101167,0.659881
0.101250,0.596918
0.101333,0.563644
0.101417,0.497075
0.101500,0.287663
0.101583,0.151882
0.101667,0.215259
0.101750,0.129899
0.101833,-0.136709
0.101917,-0.086699
0.102000,-0.393980
0.102083,-0.367068
0.102167,-0.754847
0.102250,-0.738102
0.102333,-0.739391
0.102417,-0.798056
0.102500,-0.759306
0.102583,-1.017678
0.102667,-1.191758
0.102750,-1.104614
0.102833,-1.183165
0.102917,-1.367638
0.103000,-1.418623
0.103083,-1.614136
0.103167,-1.621164
0.103250,-1.699816
0.103333,-2.006921
0.103417,-1.891221
0.103500,-2.150030
0.103583,-2.280502
0.103667,-2.309371
0.103750,-2.443500
0.103833,-2.532519
0.103917,-2.532165
0.104000,-2.432288
0.104083,-2.401883
0.104167,-2.447138
0.104250,-2.081062
0.104333,-1.613741
0.104417,-1.660724
0.104500,-1.318513
0.104583,-0.887823
0.104667,-0.356374
0.104750,-0.330002
0.104833,0.075084
0.104917,0.543568
0.105000,1.112484
0.105083,1.550652
0.105167,1.874719
0.105250,1.766004
0.105333,2.531253
0.105417,2.723221
0.105500,2.878329
0.105583,2.941549
0.105667,3.111345
0.105750,3.210815
0.105833,3.099800
0.105917,3.121768
0.106000,2.823544
0.106083,2.808446
0.106167,2.725717
0.106250,2.626042
0.106333,2.501563
0.106417,2.425920
0.106500,2.273721
0.106583,2.182385
0.106667,2.050084
0.106750,1.802956
0.106833,1.751690
0.106917,1.723069
0.107000,1.709424
0.107083,1.599914
0.107167,1.503254
0.107250,1.535559
0.107333,1.176776
0.107417,0.870075
0.107500,0.893795
0.107583,0.818946
0.107667,0.647979
0.107750,0.602733
0.107833,0.350077
0.107917,0.086534
0.108000,-0.077817
0.108083,-0.209738
0.108167,-0.336225
0.108250,-0.543824
0.108333,-0.488903
0.108417,-0.788988
0.108500,-1.010660
0.108583,-0.983283
0.108667,-1.107264
0.108750,-1.236056
0.108833,-1.110119
0.108917,-1.472897
0.109000,-1.580340
0.109083,-1.738726
0.109167,-1.612272
0.109250,-1.893190
0.109333,-1.924446
0.109417,-2.141098
0.109500,-2.360415
0.109583,-2.514543
0.109667,-2.654178
0.109750,-2.399848
0.109833,-2.771436
0.109917,-2.980010
0.110000,-2.973899
0.110083,-2.887182
0.110167,-2.723531
0.110250,-2.688800
0.110333,-2.554783
0.110417,-2.388091
0.110500,-1.865825
0.110583,-1.782228
