time_s,acceleration_g
0.030083,1.992141
0.030167,1.889034
0.030250,1.747917
0.030333,1.611605
0.030417,1.673698
0.030500,1.455238
0.030583,1.180179
0.030667,1.379469
0.030750,1.208003
0.030833,1.221606
0.030917,0.930551
0.031000,1.175956
0.031083,1.165657
0.031167,0.970883
0.031250,1.025648
0.031333,1.073109
0.031417,1.186011
0.031500,1.065306
0.031583,0.941069
0.031667,0.844285
0.031750,0.959592
0.031833,0.879214
0.031917,0.859287
0.032000,0.471924
0.032083,0.665178
0.032167,0.360987
0.032250,0.511574
0.032333,0.306087
0.032417,0.502316
0.032500,0.123249
0.032583,-0.173795
0.032667,-0.061883
0.032750,0.024674
0.032833,-0.498320
0.032917,-0.466324
0.033000,-0.802028
0.033083,-0.607795
0.033167,-0.762120
0.033250,-0.911865
0.033333,-0.848695
0.033417,-0.983444
0.033500,-1.231876
0.033583,-1.280589
0.033667,-1.143866
0.033750,-1.459023
0.033833,-1.364277
0.033917,-1.488581
0.034000,-1.424900
0.034083,-1.493226
0.034167,-1.569903
0.034250,-1.828931
0.034333,-1.620972
0.034417,-1.910400
0.034500,-2.129898
0.034583,-2.201520
0.034667,-2.339368
0.034750,-2.244631
0.034833,-2.596464
0.034917,-2.882221
0.035000,-2.811748
0.035083,-3.281233
0.035167,-3.249868
0.035250,-3.613586
0.035333,-3.737773
0.035417,-3.976986
0.035500,-4.406432
0.035583,-4.481387
0.035667,-4.667423
0.035750,-4.917811
0.035833,-4.974988
0.035917,-4.983431
0.036000,-4.870981
0.036083,-4.936200
0.036167,-4.943203
0.036250,-4.940731
0.036333,-4.754822
0.036417,-4.412778
0.036500,-4.341687
0.036583,-4.072921
0.036667,-3.524479
0.036750,-3.150981
0.036833,-2.639107
0.036917,-2.153061
0.037000,-1.579068
0.037083,-1.002288
0.037167,-0.569110
0.037250,0.176062
0.037333,0.605758
0.037417,1.115215
0.037500,2.016269
0.037583,2.426506
0.037667,2.856059
0.037750,3.208775
0.037833,3.931361
0.037917,4.515040
0.038000,4.846002
0.038083,5.151046
0.038167,5.342682
0.038250,5.700340
0.038333,5.900449
0.038417,6.199336
0.038500,5.985561
0.038583,6.155541
0.038667,5.891043
0.038750,5.981166
0.038833,5.603205
0.038917,5.679236
0.039000,5.315316
0.039083,5.272173
0.039167,4.962066
0.039250,4.747244
0.039333,4.344120
0.039417,4.351794
0.039500,4.008292
0.039583,3.880030
0.039667,3.594394
0.039750,3.536323
0.039833,3.244059
0.039917,3.058863
0.040000,2.941026
0.040083,2.839939
0.040167,2.667454
0.040250,2.544256
0.040333,2.599674
0.040417,2.496571
0.040500,2.101649
0.040583,2.279443
0.040667,2.195980
0.040750,2.327835
0.040833,1.956465
0.040917,1.874871
0.041000,2.028755
0.041083,1.746172
0.041167,1.640110
0.041250,1.658763
0.041333,1.552698
0.041417,1.179277
0.041500,1.264140
0.041583,0.850234
0.041667,0.702124
0.041750,0.417048
0.041833,0.526946
0.041917,0.227947
0.042000,-0.088953
0.042083,-0.295838
0.042167,-0.310868
0.042250,-0.709064
0.042333,-1.004132
0.042417,-1.065934
0.042500,-0.952869
0.042583,-1.178786
0.042667,-1.543480
0.042750,-1.546049
0.042833,-1.621579
0.042917,-1.385508
0.043000,-1.675368
0.043083,-1.908939
0.043167,-1.899093
0.043250,-1.908551
0.043333,-2.112770
0.043417,-2.154740
0.043500,-2.243053
0.043583,-2.337919
0.043667,-2.164497
0.043750,-2.398988
0.043833,-2.649426
0.043917,-2.738943
0.044000,-2.845287
0.044083,-2.890027
0.044167,-3.267721
0.044250,-3.515656
0.044333,-3.549183
0.044417,-4.028024
0.044500,-4.215872
0.044583,-4.365591
0.044667,-4.637300
0.044750,-4.934469
0.044833,-5.079239
0.044917,-5.385289
0.045000,-5.309408
0.045083,-5.500314
0.045167,-5.481036
0.045250,-5.856981
0.045333,-5.530920
0.045417,-5.724092
0.045500,-5.530887
0.045583,-5.331679
0.045667,-5.248924
0.045750,-4.818067
0.045833,-4.485472
0.045917,-3.942783
0.046000,-3.574300
0.046083,-3.103645
0.046167,-2.726333
0.046250,-2.081036
0.046333,-1.591809
0.046417,-1.036366
0.046500,-0.721950
0.046583,0.402149
0.046667,0.763326
0.046750,1.224451
0.046833,1.957834
0.046917,2.634955
0.047000,2.914775
0.047083,3.205194
0.047167,3.826378
0.047250,4.075409
0.047333,4.352555
0.047417,4.775616
0.047500,4.921972
0.047583,4.931006
0.047667,5.185261
0.047750,5.232261
0.047833,5.316101
0.047917,5.339867
0.048000,5.151427
0.048083,4.810959
0.048167,4.736754
0.048250,4.425124
0.048333,4.317255
0.048417,4.201358
0.048500,3.982471
0.048583,3.723210
0.048667,3.232893
0.048750,3.176672
0.048833,3.049627
0.048917,3.039924
0.049000,2.530085
0.049083,2.174027
0.049167,2.171100
0.049250,2.080511
0.049333,1.865883
0.049417,1.912551
0.049500,1.814235
0.049583,1.651358
0.049667,1.773650
0.049750,1.614305
0.049833,1.572390
0.049917,1.511589
0.050000,1.472414
0.050083,1.260695
0.050167,1.288934
0.050250,1.174588
0.050333,1.089741
0.050417,1.178978
0.050500,0.991291
0.050583,1.061786
0.050667,0.675459
0.050750,0.750816
0.050833,0.421726
0.050917,0.459094
0.051000,0.307049
0.051083,0.224855
0.051167,-0.102197
0.051250,0.045402
0.051333,-0.209942
0.051417,-0.333774
0.051500,-0.420609
0.051583,-0.446313
0.051667,-0.572760
0.051750,-1.084856
0.051833,-0.695837
0.051917,-0.750774
0.052000,-1.090310
0.052083,-1.025314
0.052167,-1.143477
0.052250,-1.164152
0.052333,-1.261959
0.052417,-1.071778
0.052500,-1.141063
0.052583,-1.405803
0.052667,-1.221086
0.052750,-1.319223
0.052833,-1.349337
0.052917,-1.517186
0.053000,-1.201001
0.053083,-1.430530
0.053167,-1.413924
0.053250,-1.686133
0.053333,-1.707576
0.053417,-1.741654
0.053500,-1.557398
0.053583,-1.881557
0.053667,-2.063991
0.053750,-2.009487
0.053833,-2.324701
0.053917,-2.305710
0.054000,-2.390588
0.054083,-2.337646
0.054167,-2.483408
0.054250,-2.658794
0.054333,-2.528039
0.054417,-2.700482
0.054500,-2.434450
0.054583,-2.745157
0.054667,-2.632936
0.054750,-2.605207
0.054833,-2.699143
0.054917,-2.625504
0.055000,-2.264194
0.055083,-2.319994
0.055167,-2.227109
0.055250,-2.156978
0.055333,-1.927569
0.055417,-1.520823
0.055500,-1.536883
0.055583,-1.130189
0.055667,-0.703930
0.055750,-0.365329
0.055833,-0.316070
0.055917,-0.138498
0.056000,0.145956
0.056083,0.741616
0.056167,0.800318
0.056250,1.056289
0.056333,1.076040
0.056417,1.375228
0.056500,1.549084
0.056583,1.523640
0.056667,1.701129
0.056750,1.820940
0.056833,1.818412
0.056917,1.880275
0.057000,1.985816
0.057083,2.120341
0.057167,2.053233
0.057250,1.965076
0.057333,1.961921
0.057417,2.006310
0.057500,1.740825
0.057583,1.507444
0.057667,1.499403
0.057750,1.644042
0.057833,1.567110
0.057917,1.430203
0.058000,1.331782
0.058083,1.114700
0.058167,0.960538
0.058250,0.982972
0.058333,0.981075
0.058417,1.005605
0.058500,0.856816
0.058583,0.688529
0.058667,0.646763
0.058750,0.683779
0.058833,0.667498
0.058917,0.627470
0.059000,0.434413
0.059083,0.534867
0.059167,0.615301
0.059250,0.831069
0.059333,0.615669
0.059417,0.668603
0.059500,0.574306
0.059583,0.379321
0.059667,0.749851
0.059750,0.393534
0.059833,0.248805
0.059917,0.131477
0.060000,0.386883
0.060083,0.124407
0.060167,0.051747
0.060250,0.001661
0.060333,0.085204
0.060417,-0.255854
0.060500,-0.144069
0.060583,-0.173173
0.060667,-0.381772
0.060750,-0.236253
0.060833,-0.363650
0.060917,-0.444811
0.061000,-0.695727
0.061083,-0.687017
0.061167,-0.597528
0.061250,-0.863651
0.061333,-0.843815
0.061417,-0.772727
0.061500,-0.901672
0.061583,-1.091382
0.061667,-0.899797
0.061750,-0.865862
0.061833,-1.139798
0.061917,-0.942018
0.062000,-1.248559
0.062083,-1.128549
0.062167,-1.237273
0.062250,-1.216009
0.062333,-1.154854
0.062417,-1.251289
0.062500,-1.287587
0.062583,-1.591775
0.062667,-1.652868
0.062750,-1.514816
0.062833,-1.688760
0.062917,-1.960849
0.063000,-1.923046
0.063083,-1.925932
0.063167,-2.270876
0.063250,-2.424740
0.063333,-2.558596
0.063417,-2.698527
0.063500,-2.927467
0.063583,-3.110032
0.063667,-2.905736
0.063750,-3.021762
0.063833,-3.056609
0.063917,-3.110687
0.064000,-3.253836
0.064083,-3.246746
0.064167,-3.423179
0.064250,-3.085747
0.064333,-2.964004
0.064417,-2.807771
0.064500,-2.572567
0.064583,-2.591202
0.064667,-2.103277
0.064750,-1.806468
0.064833,-1.918406
0.064917,-1.350651
0.065000,-0.975000
0.065083,-0.736116
0.065167,-0.066272
0.065250,0.170087
0.065333,0.548361
0.065417,1.057763
0.065500,1.374225
0.065583,1.640094
0.065667,2.067673
0.065750,2.297929
0.065833,2.747968
0.065917,2.782666
0.066000,3.132832
0.066083,3.298497
0.066167,3.615465
0.066250,3.882149
0.066333,4.124242
0.066417,4.029104
0.066500,3.905007
0.066583,4.183615
0.066667,3.861329
0.066750,4.107313
0.066833,3.784784
0.066917,3.562015
0.067000,3.456079
0.067083,3.478389
0.067167,3.370696
0.067250,2.919200
0.067333,3.160849
0.067417,2.778108
0.067500,2.658915
0.067583,2.819808
0.067667,2.535939
0.067750,2.424792
0.067833,2.057929
0.067917,2.052382
0.068000,2.309940
0.068083,2.206339
0.068167,1.846155
0.068250,1.828404
0.068333,1.792596
0.068417,1.894162
0.068500,1.733190
0.068583,1.754789
0.068667,1.615041
0.068750,1.668180
0.068833,1.511615
0.068917,1.564468
0.069000,1.419194
0.069083,1.200048
0.069167,1.116995
0.069250,1.205387
0.069333,1.127823
0.069417,0.927162
0.069500,0.869621
0.069583,0.677705
0.069667,0.535850
0.069750,0.169333
0.069833,0.174303
0.069917,-0.236363
0.070000,0.040432
0.070083,-0.500658
0.070167,-0.546949
0.070250,-0.751292
0.070333,-0.885018
0.070417,-1.002771
0.070500,-0.949749
0.070583,-1.405550
0.070667,-1.246876
0.070750,-1.213648
0.070833,-1.547605
0.070917,-1.647144
0.071000,-1.669246
0.071083,-1.690582
0.071167,-1.664788
0.071250,-1.896738
0.071333,-1.986152
0.071417,-2.104624
0.071500,-2.180361
0.071583,-2.358265
0.071667,-2.316628
0.071750,-2.348514
0.071833,-2.842533
0.071917,-2.765631
0.072000,-3.021580
0.072083,-3.293400
0.072167,-3.470580
0.072250,-3.655931
0.072333,-3.946760
0.072417,-4.164262
0.072500,-4.183496
0.072583,-4.599269
0.072667,-4.847306
0.072750,-5.356372
0.072833,-5.186961
0.072917,-5.654430
0.073000,-5.770267
0.073083,-5.861599
0.073167,-5.820904
0.073250,-5.736366
0.073333,-6.092185
0.073417,-5.768908
0.073500,-5.986649
0.073583,-5.614460
0.073667,-5.262487
0.073750,-4.974702
0.073833,-4.807475
0.073917,-3.969582
0.074000,-3.549132
0.074083,-3.153557
0.074167,-2.527632
0.074250,-1.981293
0.074333,-1.272013
0.074417,-0.643964
0.074500,-0.029725
0.074583,0.948002
0.074667,1.491496
0.074750,2.042315
0.074833,2.873648
0.074917,3.470579
0.075000,3.967386
0.075083,4.282450
0.075167,4.790450
0.075250,5.420634
0.075333,5.758797
0.075417,6.033426
0.075500,6.252890
0.075583,6.064515
0.075667,6.314808
0.075750,6.466611
0.075833,6.143755
0.075917,6.562222
0.076000,6.199789
0.076083,5.967054
0.076167,5.790914
0.076250,5.667821
0.076333,5.455168
0.076417,5.211784
0.076500,4.904417
0.076583,4.558268
0.076667,4.485886
0.076750,4.037181
0.076833,3.779707
0.076917,3.680156
0.077000,3.300431
0.077083,3.178196
0.077167,3.098932
0.077250,2.945172
0.077333,2.636274
0.077417,2.719830
0.077500,2.659559
0.077583,2.428840
0.077667,2.311301
0.077750,2.181203
0.077833,2.384020
0.077917,2.083755
0.078000,2.114976
0.078083,2.372630
0.078167,1.874450
0.078250,1.761406
0.078333,1.860935
0.078417,1.641512
0.078500,1.675554
0.078583,1.526155
0.078667,1.205774
0.078750,1.161622
0.078833,0.659313
0.078917,0.579808
0.079000,0.461319
0.079083,0.111258
0.079167,0.018574
0.079250,-0.025798
0.079333,-0.267463
0.079417,-0.529742
0.079500,-0.577135
0.079583,-0.761790
0.079667,-0.884517
0.079750,-0.985752
0.079833,-1.140544
0.079917,-1.268947
0.080000,-1.195311
0.080083,-1.419759
0.080167,-1.404272
0.080250,-1.628380
0.080333,-1.614610
0.080417,-1.466892
0.080500,-1.712551
0.080583,-1.673699
0.080667,-1.724079
0.080750,-1.982760
0.080833,-1.768291
0.080917,-2.062439
0.081000,-2.170280
0.081083,-2.195771
0.081167,-2.277534
0.081250,-2.337779
0.081333,-2.547118
0.081417,-2.819534
0.081500,-3.050488
0.081583,-2.989573
0.081667,-3.182032
0.081750,-3.188811
0.081833,-3.529674
0.081917,-3.751020
0.082000,-4.121256
0.082083,-4.218470
0.082167,-4.124824
0.082250,-4.158143
0.082333,-4.586174
0.082417,-4.468005
0.082500,-4.504032
0.082583,-4.413417
0.082667,-4.430538
0.082750,-4.457453
0.082833,-4.312660
0.082917,-3.981094
0.083000,-3.709629
0.083083,-3.607307
0.083167,-3.098286
0.083250,-2.794541
0.083333,-2.598440
0.083417,-2.061884
0.083500,-1.833955
0.083583,-1.179937
0.083667,-0.684564
0.083750,-0.128679
0.083833,-0.045962
0.083917,0.637446
0.084000,1.023529
0.084083,1.202318
0.084167,1.606145
0.084250,2.142358
0.084333,2.440092
0.084417,2.644446
0.084500,2.962470
0.084583,3.001965
0.084667,3.089685
0.084750,3.449097
0.084833,3.264227
0.084917,3.699719
0.085000,3.538979
0.085083,3.546040
0.085167,3.567554
0.085250,3.523886
0.085333,3.316350
0.085417,2.895320
0.085500,2.936561
0.085583,3.016263
0.085667,2.810310
0.085750,2.748759
0.085833,2.453216
0.085917,2.487493
0.086000,2.240995
0.086083,1.947794
0.086167,1.907528
0.086250,1.862767
0.086333,1.635566
0.086417,1.525157
0.086500,1.347911
0.086583,1.337338
0.086667,1.319754
0.086750,1.106534
0.086833,1.002058
0.086917,0.837698
0.087000,0.981147
0.087083,0.965970
0.087167,0.940982
0.087250,0.628974
0.087333,0.719465
0.087417,0.729208
0.087500,0.439382
0.087583,0.661283
0.087667,0.633819
0.087750,0.613015
0.087833,0.603815
0.087917,0.439458
0.088000,0.401653
0.088083,0.179331
0.088167,-0.100401
0.088250,0.034504
0.088333,-0.094586
0.088417,-0.112370
0.088500,0.059809
0.088583,-0.507861
0.088667,-0.390513
0.088750,-0.323575
0.088833,-0.263152
0.088917,-0.672216
0.089000,-0.561387
0.089083,-0.650624
0.089167,-0.752009
0.089250,-0.952963
0.089333,-0.752252
0.089417,-0.861768
0.089500,-0.599277
0.089583,-0.786766
0.089667,-0.838205
0.089750,-1.170960
0.089833,-0.867224
0.089917,-0.872740
0.090000,-0.881091
0.090083,-1.145814
0.090167,-0.851476
0.090250,-1.051793
0.090333,-1.086222
0.090417,-0.968242
0.090500,-1.380332
0.090583,-1.379309
0.090667,-1.140392
0.090750,-1.453352
0.090833,-1.624626
0.090917,-1.510344
0.091000,-1.579263
0.091083,-1.667952
0.091167,-1.828713
0.091250,-2.026630
0.091333,-1.818578
0.091417,-2.070930
0.091500,-2.151515
0.091583,-2.353215
0.091667,-2.092236
0.091750,-2.252534
0.091833,-2.389074
0.091917,-2.281266
0.092000,-2.395977
0.092083,-2.370326
0.092167,-2.247570
0.092250,-2.107499
0.092333,-2.028595
0.092417,-1.735629
0.092500,-1.706679
0.092583,-1.537379
0.092667,-1.385155
0.092750,-1.335897
0.092833,-1.096407
0.092917,-0.787555
0.093000,-0.672523
0.093083,-0.251435
0.093167,-0.037766
0.093250,0.337734
0.093333,0.547707
0.093417,0.620341
0.093500,0.872565
0.093583,0.999155
0.093667,1.193116
0.093750,1.391064
0.093833,1.638847
0.093917,1.683399
0.094000,1.787147
0.094083,2.109314
0.094167,1.914851
0.094250,2.189377
0.094333,2.200096
0.094417,2.229989
0.094500,2.199340
0.094583,2.043907
0.094667,2.092648
0.094750,2.148372
0.094833,2.043220
0.094917,2.089124
0.095000,1.836263
0.095083,1.934953
0.095167,1.527907
0.095250,1.636140
0.095333,1.638776
0.095417,1.278104
0.095500,1.384948
0.095583,1.232049
0.095667,1.275744
0.095750,0.989993
0.095833,1.340634
0.095917,1.267633
0.096000,1.032298
0.096083,0.672462
0.096167,1.025269
0.096250,0.754667
0.096333,0.981438
0.096417,0.931259
0.096500,0.946500
0.096583,1.013755
0.096667,1.071961
0.096750,0.785176
0.096833,0.862739
0.096917,0.807821
0.097000,0.785124
0.097083,0.701683
0.097167,0.762896
0.097250,0.512760
0.097333,0.655508
0.097417,0.614699
0.097500,0.160351
0.097583,0.048262
0.097667,0.057414
0.097750,0.021267
0.097833,-0.106582
0.097917,-0.236042
0.098000,-0.473345
0.098083,-0.598224
0.098167,-0.413956
0.098250,-0.743133
0.098333,-0.822007
0.098417,-0.815989
0.098500,-0.797866
0.098583,-1.080044
0.098667,-0.953735
0.098750,-1.436954
0.098833,-1.142629
0.098917,-0.999185
0.099000,-1.292344
0.099083,-1.474347
0.099167,-1.504930
0.099250,-1.528388
0.099333,-1.539393
0.099417,-1.460373
0.099500,-1.735048
0.099583,-1.589482
0.099667,-1.738727
0.099750,-1.791425
0.099833,-1.899132
0.099917,-2.120543
0.100000,-2.255015
0.100083,-2.319396
0.100167,-2.438895
0.100250,-2.660479
0.100333,-2.846984
0.100417,-3.174073
0.100500,-3.337750
0.100583,-3.909160
0.100667,-3.760168
0.100750,-4.076065
0.100833,-4.085407
0.100917,-4.262712
0.101000,-4.356113
0.101083,-4.668803
0.101167,-4.433624
0.101250,-4.710373
0.101333,-4.412770
0.101417,-4.500196
0.101500,-4.326248
0.101583,-4.082730
0.101667,-4.017017
0.101750,-3.913427
0.101833,-3.408887
0.101917,-2.898754
0.102000,-2.473999
0.102083,-2.352113
0.102167,-1.572970
0.102250,-1.100005
0.102333,-0.585713
0.102417,0.005762
0.102500,0.199197
0.102583,0.901436
0.102667,1.337647
0.102750,1.972970
0.102833,2.561603
0.102917,2.960401
0.103000,3.506509
0.103083,3.841696
0.103167,4.042692
0.103250,4.586940
0.103333,5.051943
0.103417,4.930166
0.103500,5.268883
0.103583,5.262060
0.103667,5.521594
0.103750,5.544897
0.103833,5.635650
0.103917,5.542430
0.104000,5.544827
0.104083,5.300171
0.104167,5.194775
0.104250,5.079990
0.104333,5.031017
0.104417,4.476756
0.104500,4.122652
0.104583,4.204616
0.104667,3.848603
0.104750,3.659767
0.104833,3.569977
0.104917,3.339516
0.105000,3.250829
0.105083,3.211865
0.105167,2.901347
0.105250,2.719960
0.105333,2.699274
0.105417,2.605842
0.105500,2.386924
0.105583,2.403482
0.105667,2.074354
0.105750,2.314168
0.105833,2.157958
0.105917,2.213943
0.106000,2.167477
0.106083,2.170355
0.106167,1.796601
0.106250,1.692673
0.106333,1.874581
0.106417,1.636488
0.106500,1.461779
0.106583,1.286019
0.106667,0.950124
0.106750,0.705902
0.106833,1.144576
0.106917,0.691458
0.107000,0.428523
0.107083,0.340457
0.107167,0.131315
0.107250,-0.249613
0.107333,-0.555168
0.107417,-0.547408
0.107500,-0.794407
0.107583,-0.829922
0.107667,-1.042548
0.107750,-1.146647
0.107833,-1.285485
0.107917,-1.346550
0.108000,-1.459302
0.108083,-1.582315
0.108167,-1.868019
0.108250,-1.972529
0.108333,-1.965936
0.108417,-1.778012
0.108500,-2.221896
0.108583,-2.289760
0.108667,-2.141669
0.108750,-2.400093
0.108833,-2.696624
0.108917,-2.623575
0.109000,-2.582714
0.109083,-2.921171
0.109167,-2.966365
0.109250,-3.029879
0.109333,-3.307411
0.109417,-3.459216
0.109500,-3.795583
0.109583,-4.203669
0.109667,-4.222362
0.109750,-4.475236
0.109833,-4.662153
0.109917,-4.980228
0.110000,-4.985686
0.110083,-5.448047
0.110167,-5.567432
0.110250,-5.713529
0.110333,-5.875030
0.110417,-6.012453
0.110500,-5.831521
0.110583,-5.828405
0.110667,-5.789928
0.110750,-5.739205
0.110833,-5.579157
