time_s,acceleration_g
0.023583,-0.709211
0.023667,-0.927221
0.023750,-0.971096
0.023833,-0.896994
0.023917,-1.155882
0.024000,-0.956831
0.024083,-0.885705
0.024167,-1.153304
0.024250,-1.124626
0.024333,-1.286503
0.024417,-1.181989
0.024500,-1.295914
0.024583,-1.424090
0.024667,-1.351583
0.024750,-1.283401
0.024833,-1.226676
0.024917,-1.438156
0.025000,-1.499488
0.025083,-1.426724
0.025167,-1.588054
0.025250,-1.420367
0.025333,-1.420592
0.025417,-1.601691
0.025500,-1.477188
0.025583,-1.682297
0.025667,-1.516359
0.025750,-1.519254
0.025833,-1.674837
0.025917,-1.497355
0.026000,-1.591464
0.026083,-1.607357
0.026167,-1.576326
0.026250,-1.504201
0.026333,-1.631819
0.026417,-1.510106
0.026500,-1.279648
0.026583,-1.520579
0.026667,-1.559756
0.026750,-1.313559
0.026833,-1.326302
0.026917,-1.344868
0.027000,-1.357223
0.027083,-1.153904
0.027167,-1.166150
0.027250,-1.166393
0.027333,-1.074339
0.027417,-0.829218
0.027500,-0.860200
0.027583,-0.689262
0.027667,-0.753848
0.027750,-0.692458
0.027833,-0.630375
0.027917,-0.439696
0.028000,-0.493622
0.028083,-0.250375
0.028167,-0.176320
0.028250,0.019236
0.028333,-0.235655
0.028417,-0.093270
0.028500,0.021478
0.028583,0.247586
0.028667,0.062950
0.028750,0.231639
0.028833,0.498934
0.028917,0.433126
0.029000,0.513930
0.029083,0.576192
0.029167,0.763571
0.029250,0.813885
0.029333,0.961232
0.029417,0.762382
0.029500,0.894303
0.029583,0.952343
0.029667,0.834071
0.029750,1.038025
0.029833,1.067888
0.029917,1.047871
0.030000,1.247268
0.030083,1.338596
0.030167,1.304660
0.030250,1.184903
0.030333,1.356562
0.030417,1.265062
0.030500,1.477668
0.030583,1.568826
0.030667,1.310774
0.030750,1.281968
0.030833,1.257664
0.030917,1.458574
0.031000,1.263040
0.031083,1.322264
0.031167,1.342390
0.031250,1.194720
0.031333,1.319963
0.031417,1.299578
0.031500,1.385190
0.031583,1.447434
0.031667,1.242038
0.031750,1.147041
0.031833,1.275536
0.031917,1.065518
0.032000,0.943183
0.032083,1.077034
0.032167,0.933337
0.032250,0.889497
0.032333,0.925409
0.032417,0.899154
0.032500,0.910606
0.032583,0.777427
0.032667,0.638053
0.032750,0.662651
0.032833,0.591277
0.032917,0.579408
0.033000,0.612174
0.033083,0.593177
0.033167,0.563798
0.033250,0.450834
0.033333,0.488098
0.033417,0.532852
0.033500,0.377492
0.033583,0.452420
0.033667,0.428932
0.033750,0.266222
0.033833,0.263636
0.033917,0.374687
0.034000,0.276517
0.034083,0.277214
0.034167,0.081933
0.034250,0.094580
0.034333,0.359331
0.034417,0.274904
0.034500,0.180826
0.034583,0.117621
0.034667,0.164383
0.034750,0.155483
0.034833,0.051694
0.034917,-0.026576
0.035000,-0.069161
0.035083,0.128338
0.035167,-0.035380
0.035250,-0.034244
0.035333,-0.119140
0.035417,0.143063
0.035500,0.022645
0.035583,-0.126293
0.035667,0.066782
0.035750,-0.283971
0.035833,-0.014827
0.035917,0.057826
0.036000,0.006375
0.036083,0.016070
0.036167,0.069976
0.036250,-0.043171
0.036333,-0.137938
0.036417,-0.125781
0.036500,-0.113641
0.036583,-0.200175
0.036667,-0.063592
0.036750,-0.161997
0.036833,-0.066174
0.036917,-0.106277
0.037000,-0.085070
0.037083,-0.140375
0.037167,-0.122475
0.037250,-0.121275
0.037333,-0.182988
0.037417,-0.284453
0.037500,-0.283183
0.037583,-0.148931
0.037667,-0.465067
0.037750,-0.630947
0.037833,-0.451809
0.037917,-0.379767
0.038000,-0.601958
0.038083,-0.603386
0.038167,-0.604925
0.038250,-0.591683
0.038333,-0.489906
0.038417,-0.603124
0.038500,-0.757645
0.038583,-0.658012
0.038667,-0.715505
0.038750,-0.760606
0.038833,-0.844630
0.038917,-0.993197
0.039000,-1.003963
0.039083,-0.764726
0.039167,-1.139274
0.039250,-0.899466
0.039333,-0.901570
0.039417,-0.973181
0.039500,-0.769745
0.039583,-0.872016
0.039667,-0.979986
0.039750,-1.113943
0.039833,-1.128404
0.039917,-0.996927
0.040000,-1.061597
0.040083,-1.102162
0.040167,-1.090371
0.040250,-1.009352
0.040333,-0.863648
0.040417,-1.003706
0.040500,-1.191424
0.040583,-0.868948
0.040667,-0.851270
0.040750,-0.802308
0.040833,-0.965291
0.040917,-0.941431
0.041000,-0.687481
0.041083,-0.758108
0.041167,-0.674080
0.041250,-0.652070
0.041333,-0.567875
0.041417,-0.603749
0.041500,-0.695340
0.041583,-0.364753
0.041667,-0.370327
0.041750,-0.429694
0.041833,-0.223308
0.041917,-0.433302
0.042000,-0.276439
0.042083,0.068186
0.042167,-0.107977
0.042250,-0.020031
0.042333,-0.084487
0.042417,0.116273
0.042500,0.252636
0.042583,0.238675
0.042667,0.246701
0.042750,0.314364
0.042833,0.208800
0.042917,0.296279
0.043000,0.582287
0.043083,0.547185
0.043167,0.476765
0.043250,0.597916
0.043333,0.906441
0.043417,0.620454
0.043500,0.869808
0.043583,0.819074
0.043667,0.829797
0.043750,1.064686
0.043833,1.155427
0.043917,0.952207
0.044000,0.922084
0.044083,1.027594
0.044167,0.888868
0.044250,0.921819
0.044333,0.986698
0.044417,0.986433
0.044500,1.117929
0.044583,1.145266
0.044667,1.197775
0.044750,0.945413
0.044833,1.093326
0.044917,1.153385
0.045000,1.051855
0.045083,1.044040
0.045167,1.125634
0.045250,1.085731
0.045333,0.975489
0.045417,1.061719
0.045500,1.100635
0.045583,0.993343
0.045667,0.919170
0.045750,1.030619
0.045833,0.825569
0.045917,0.998516
0.046000,0.999336
0.046083,0.810769
0.046167,0.777394
0.046250,0.888005
0.046333,0.840300
0.046417,0.866642
0.046500,0.933788
0.046583,0.753699
0.046667,0.580948
0.046750,0.631805
0.046833,0.453247
0.046917,0.631468
0.047000,0.565997
0.047083,0.480601
0.047167,0.374497
0.047250,0.615239
0.047333,0.351932
0.047417,0.396123
0.047500,0.317434
0.047583,0.337713
0.047667,0.358674
0.047750,0.303883
0.047833,0.321725
0.047917,0.326947
0.048000,0.231591
0.048083,0.224329
0.048167,0.204500
0.048250,0.134531
0.048333,0.251149
0.048417,0.141456
0.048500,0.216639
0.048583,0.144415
0.048667,0.272903
0.048750,0.128145
0.048833,0.217564
0.048917,0.295585
0.049000,0.138367
0.049083,0.187860
0.049167,0.180007
0.049250,0.081862
0.049333,0.024559
0.049417,-0.070173
0.049500,-0.114019
0.049583,0.201989
0.049667,-0.000325
0.049750,0.038978
0.049833,-0.026761
0.049917,-0.051068
0.050000,-0.038134
0.050083,-0.065497
0.050167,-0.115640
0.050250,0.133994
0.050333,-0.017707
0.050417,-0.040945
0.050500,-0.192200
0.050583,-0.099916
0.050667,-0.017804
0.050750,-0.262710
0.050833,-0.013500
0.050917,-0.123076
0.051000,-0.120167
0.051083,-0.148580
0.051167,-0.294442
0.051250,-0.292456
0.051333,-0.442748
0.051417,-0.249692
0.051500,-0.266910
0.051583,-0.220548
0.051667,-0.274648
0.051750,-0.252071
0.051833,-0.405347
0.051917,-0.400941
0.052000,-0.367170
0.052083,-0.411942
0.052167,-0.353444
0.052250,-0.516024
0.052333,-0.481502
0.052417,-0.601195
0.052500,-0.561648
0.052583,-0.790920
0.052667,-0.571801
0.052750,-0.686722
0.052833,-0.409222
0.052917,-0.606443
0.053000,-0.785189
0.053083,-0.712877
0.053167,-0.743018
0.053250,-0.808722
0.053333,-0.716669
0.053417,-0.897809
0.053500,-0.685720
0.053583,-0.747849
0.053667,-0.818414
0.053750,-1.023916
0.053833,-0.934927
0.053917,-0.838814
0.054000,-0.817098
0.054083,-0.834469
0.054167,-0.933251
0.054250,-0.855019
0.054333,-0.880230
0.054417,-0.949351
0.054500,-0.847380
0.054583,-0.757460
0.054667,-0.851142
0.054750,-0.964252
0.054833,-0.798825
0.054917,-0.702594
0.055000,-0.807873
0.055083,-0.779708
0.055167,-0.621640
0.055250,-0.716082
0.055333,-0.519515
0.055417,-0.827824
0.055500,-0.436664
0.055583,-0.387559
0.055667,-0.513459
0.055750,-0.481311
0.055833,-0.515502
0.055917,-0.319995
0.056000,-0.304664
0.056083,-0.352370
0.056167,-0.310083
0.056250,-0.242065
0.056333,-0.217125
0.056417,-0.342323
0.056500,-0.217914
0.056583,-0.083734
0.056667,-0.169932
0.056750,-0.188823
0.056833,-0.001299
0.056917,-0.134023
0.057000,-0.047042
0.057083,0.042153
0.057167,0.096856
0.057250,0.058768
0.057333,0.219183
0.057417,0.054946
0.057500,0.197269
0.057583,0.324110
0.057667,0.245735
0.057750,0.181258
0.057833,0.280854
0.057917,0.435514
0.058000,0.327878
0.058083,0.353614
0.058167,0.312339
0.058250,0.469626
0.058333,0.257705
0.058417,0.530733
0.058500,0.514524
0.058583,0.522882
0.058667,0.587937
0.058750,0.461782
0.058833,0.584670
0.058917,0.343089
0.059000,0.568962
0.059083,0.546688
0.059167,0.505874
0.059250,0.488141
0.059333,0.361219
0.059417,0.604079
0.059500,0.359341
0.059583,0.441212
0.059667,0.404462
0.059750,0.387697
0.059833,0.647506
0.059917,0.402643
0.060000,0.433316
0.060083,0.393160
0.060167,0.448757
0.060250,0.431305
0.060333,0.289437
0.060417,0.483403
0.060500,0.348931
0.060583,0.338062
0.060667,0.391990
0.060750,0.251126
0.060833,0.293904
0.060917,0.252624
0.061000,0.180715
0.061083,0.157018
0.061167,0.123429
0.061250,0.138454
0.061333,0.313511
0.061417,-0.066412
0.061500,0.113944
0.061583,0.057920
0.061667,0.260260
0.061750,0.338907
0.061833,0.055850
0.061917,-0.009592
0.062000,0.236305
0.062083,0.165768
0.062167,0.094102
0.062250,0.010570
0.062333,0.035554
0.062417,0.009025
0.062500,-0.069516
0.062583,-0.019472
0.062667,-0.101823
0.062750,-0.058842
0.062833,0.003361
0.062917,0.011726
0.063000,-0.223995
0.063083,-0.087072
0.063167,-0.183663
0.063250,-0.020784
0.063333,0.021484
0.063417,-0.090467
0.063500,0.012623
0.063583,-0.073954
0.063667,-0.097225
0.063750,-0.039880
0.063833,-0.086454
0.063917,-0.103366
0.064000,-0.009847
0.064083,-0.006495
0.064167,0.017068
0.064250,-0.064775
0.064333,-0.111963
0.064417,-0.181724
0.064500,-0.085585
0.064583,-0.194921
0.064667,-0.189825
0.064750,-0.096849
0.064833,-0.210269
0.064917,-0.054817
0.065000,-0.073271
0.065083,-0.147241
0.065167,0.028943
0.065250,-0.135314
0.065333,-0.197083
0.065417,-0.319574
0.065500,-0.166029
0.065583,-0.165093
0.065667,-0.341132
0.065750,-0.228246
0.065833,-0.282809
0.065917,-0.387253
0.066000,-0.325291
0.066083,-0.275291
0.066167,-0.241571
0.066250,-0.410424
0.066333,-0.315591
0.066417,-0.251365
0.066500,-0.544475
0.066583,-0.443065
0.066667,-0.459129
0.066750,-0.388782
0.066833,-0.430943
0.066917,-0.402041
0.067000,-0.689116
0.067083,-0.375023
0.067167,-0.595933
0.067250,-0.394782
0.067333,-0.535517
0.067417,-0.451341
0.067500,-0.743437
0.067583,-0.603190
0.067667,-0.566648
0.067750,-0.480918
0.067833,-0.508293
0.067917,-0.664432
0.068000,-0.824637
0.068083,-0.549949
0.068167,-0.754595
0.068250,-0.511360
0.068333,-0.620476
0.068417,-0.809322
0.068500,-0.588885
0.068583,-0.756674
0.068667,-0.519605
0.068750,-0.740454
0.068833,-0.513722
0.068917,-0.564596
0.069000,-0.670684
0.069083,-0.559039
0.069167,-0.558959
0.069250,-0.480712
0.069333,-0.480504
0.069417,-0.737781
0.069500,-0.401542
0.069583,-0.343126
0.069667,-0.512854
0.069750,-0.291400
0.069833,-0.310196
0.069917,-0.325435
0.070000,-0.346890
0.070083,-0.256288
0.070167,-0.021304
0.070250,-0.056566
0.070333,-0.177724
0.070417,-0.036370
0.070500,0.018693
0.070583,-0.048586
0.070667,0.041302
0.070750,0.073047
0.070833,0.068111
0.070917,0.288812
0.071000,0.208398
0.071083,0.296532
0.071167,0.157430
0.071250,0.346884
0.071333,0.531801
0.071417,0.568570
0.071500,0.416807
0.071583,0.425966
0.071667,0.606230
0.071750,0.646526
0.071833,0.654775
0.071917,0.581120
0.072000,0.537370
0.072083,0.683792
0.072167,0.861090
0.072250,0.726614
0.072333,0.815965
0.072417,0.745317
0.072500,0.977153
0.072583,0.828634
0.072667,0.603719
0.072750,0.904691
0.072833,0.915446
0.072917,0.861654
0.073000,0.980503
0.073083,1.048693
0.073167,0.905382
0.073250,0.907827
0.073333,1.018928
0.073417,0.675474
0.073500,0.977200
0.073583,0.745950
0.073667,0.898170
0.073750,0.868899
0.073833,0.858441
0.073917,0.860775
0.074000,0.848540
0.074083,0.941648
0.074167,0.911193
0.074250,0.842293
0.074333,0.831587
0.074417,0.767967
0.074500,0.729099
0.074583,0.790766
0.074667,0.665673
0.074750,0.754550
0.074833,0.726280
0.074917,0.753832
0.075000,0.688368
0.075083,0.550229
0.075167,0.643466
0.075250,0.618888
0.075333,0.704675
0.075417,0.559977
0.075500,0.453481
0.075583,0.592927
0.075667,0.443744
0.075750,0.533200
0.075833,0.486472
0.075917,0.463552
0.076000,0.620207
0.076083,0.244864
0.076167,0.458975
0.076250,0.129520
0.076333,0.424312
0.076417,0.497209
0.076500,0.202885
0.076583,0.284463
0.076667,0.306305
0.076750,0.107255
0.076833,0.222734
0.076917,0.059269
0.077000,0.243031
0.077083,0.235394
0.077167,0.167505
0.077250,0.101473
0.077333,0.099898
0.077417,0.072239
0.077500,0.249911
0.077583,0.134003
0.077667,0.005016
0.077750,0.149385
0.077833,0.060166
0.077917,0.158330
0.078000,0.063065
0.078083,0.142452
0.078167,0.055821
0.078250,0.085507
0.078333,0.149179
0.078417,0.161642
0.078500,0.169765
0.078583,0.093550
0.078667,-0.020756
0.078750,0.042847
0.078833,0.010854
0.078917,-0.221986
0.079000,0.029454
0.079083,0.109026
0.079167,-0.077508
0.079250,0.051103
0.079333,-0.022782
0.079417,-0.181143
0.079500,-0.017208
0.079583,-0.079708
0.079667,-0.133659
0.079750,-0.162169
0.079833,-0.129101
0.079917,-0.176767
0.080000,-0.328906
0.080083,-0.289538
0.080167,-0.336323
0.080250,-0.349498
0.080333,-0.343213
0.080417,-0.413826
0.080500,-0.584971
0.080583,-0.373373
0.080667,-0.474274
0.080750,-0.533268
0.080833,-0.638472
0.080917,-0.747882
0.081000,-0.547542
0.081083,-0.691678
0.081167,-0.724762
0.081250,-0.629308
0.081333,-0.663143
0.081417,-0.876701
0.081500,-0.757192
0.081583,-0.953337
0.081667,-0.860688
0.081750,-0.871601
0.081833,-0.957246
0.081917,-0.854983
0.082000,-0.699698
0.082083,-1.056633
0.082167,-1.031273
0.082250,-0.778328
0.082333,-0.818982
0.082417,-0.916784
0.082500,-1.127226
0.082583,-0.726896
0.082667,-1.040106
0.082750,-1.197509
0.082833,-0.920751
0.082917,-1.157820
0.083000,-1.066354
0.083083,-0.882780
0.083167,-0.894752
0.083250,-1.014791
0.083333,-0.960620
0.083417,-0.944108
0.083500,-0.727078
0.083583,-0.924299
0.083667,-0.672557
0.083750,-0.779419
0.083833,-0.935893
0.083917,-0.507910
0.084000,-0.753810
0.084083,-0.563623
0.084167,-0.434478
0.084250,-0.517070
0.084333,-0.406690
0.084417,-0.280896
0.084500,-0.454674
0.084583,-0.442442
0.084667,-0.191207
0.084750,-0.145467
0.084833,-0.085277
0.084917,0.012139
0.085000,0.015324
0.085083,0.026941
0.085167,0.151098
0.085250,0.072786
0.085333,0.075736
0.085417,0.209721
0.085500,0.347265
0.085583,0.468682
0.085667,0.458767
0.085750,0.495752
0.085833,0.607201
0.085917,0.813457
0.086000,0.513625
0.086083,0.616606
0.086167,0.703810
0.086250,0.784774
0.086333,0.672623
0.086417,0.872015
0.086500,0.813678
0.086583,0.943467
0.086667,0.967702
0.086750,0.788198
0.086833,1.128232
0.086917,1.005689
0.087000,1.082965
0.087083,1.052599
0.087167,0.944667
0.087250,1.197294
0.087333,1.211420
0.087417,0.981971
0.087500,1.008924
0.087583,1.200620
0.087667,1.093091
0.087750,0.976459
0.087833,1.088185
0.087917,1.080082
0.088000,1.105143
0.088083,1.006730
0.088167,0.980452
0.088250,1.063264
0.088333,0.999193
0.088417,0.852491
0.088500,0.951184
0.088583,0.974984
0.088667,0.875507
0.088750,0.969871
0.088833,0.756756
0.088917,0.703321
0.089000,0.758906
0.089083,0.794779
0.089167,0.597458
0.089250,0.557459
0.089333,0.574599
0.089417,0.583949
0.089500,0.510801
0.089583,0.267265
0.089667,0.518710
0.089750,0.339422
0.089833,0.504062
0.089917,0.165641
0.090000,0.320045
0.090083,0.118059
0.090167,0.204840
0.090250,0.235016
0.090333,0.314784
0.090417,0.115249
0.090500,0.135768
0.090583,0.098173
0.090667,0.162484
0.090750,-0.063356
0.090833,-0.040371
0.090917,0.100402
0.091000,-0.013491
0.091083,0.043811
0.091167,0.010527
0.091250,-0.142675
0.091333,0.157508
0.091417,0.036783
0.091500,-0.092759
0.091583,-0.069534
0.091667,0.019445
0.091750,0.062225
0.091833,0.007411
0.091917,-0.298244
0.092000,-0.150802
0.092083,-0.293631
0.092167,-0.178202
0.092250,-0.106498
0.092333,-0.015940
0.092417,-0.281146
0.092500,-0.198256
0.092583,-0.192947
0.092667,-0.125335
0.092750,-0.106800
0.092833,-0.094165
0.092917,-0.278918
0.093000,-0.383397
0.093083,-0.389414
0.093167,-0.311739
0.093250,-0.026734
0.093333,-0.451181
0.093417,-0.382463
0.093500,-0.379270
0.093583,-0.298012
0.093667,-0.332824
0.093750,-0.425416
0.093833,-0.542570
0.093917,-0.588953
0.094000,-0.606085
0.094083,-0.428294
0.094167,-0.782507
0.094250,-0.593602
0.094333,-0.537907
0.094417,-0.710299
0.094500,-0.767875
0.094583,-0.762249
0.094667,-0.794446
0.094750,-0.619783
0.094833,-0.960232
0.094917,-1.004894
0.095000,-1.136709
0.095083,-1.146703
0.095167,-1.017414
0.095250,-1.238005
0.095333,-1.120991
0.095417,-1.093741
0.095500,-1.292209
0.095583,-1.292226
0.095667,-1.136030
0.095750,-1.314610
0.095833,-1.403724
0.095917,-1.404099
0.096000,-1.414072
0.096083,-1.531988
0.096167,-1.499798
0.096250,-1.450343
0.096333,-1.520419
0.096417,-1.476582
0.096500,-1.368751
0.096583,-1.645809
0.096667,-1.445161
0.096750,-1.385230
0.096833,-1.511837
0.096917,-1.410536
0.097000,-1.684649
0.097083,-1.556283
0.097167,-1.396778
0.097250,-1.576958
0.097333,-1.223352
0.097417,-1.269758
0.097500,-1.368767
0.097583,-1.311239
0.097667,-1.299574
0.097750,-1.332480
0.097833,-1.231877
0.097917,-1.044256
0.098000,-1.037798
0.098083,-1.004670
0.098167,-0.930859
0.098250,-0.737333
0.098333,-0.778025
0.098417,-0.609158
0.098500,-0.757074
0.098583,-0.587169
0.098667,-0.531455
0.098750,-0.461558
0.098833,-0.423463
0.098917,-0.341825
0.099000,-0.148786
0.099083,0.057885
0.099167,0.070148
0.099250,0.214966
0.099333,0.261241
0.099417,0.403294
0.099500,0.269837
0.099583,0.342516
0.099667,0.342195
0.099750,0.599632
0.099833,0.488755
0.099917,0.718579
0.100000,0.829141
0.100083,0.871120
0.100167,0.844189
0.100250,0.944454
0.100333,0.950746
0.100417,1.056150
0.100500,1.261463
0.100583,1.215831
0.100667,1.250103
0.100750,1.347689
0.100833,1.419285
0.100917,1.285271
0.101000,1.525369
0.101083,1.500471
0.101167,1.480492
0.101250,1.480369
0.101333,1.318678
0.101417,1.554212
0.101500,1.635440
0.101583,1.484447
0.101667,1.422160
0.101750,1.515240
0.101833,1.493326
0.101917,1.660605
0.102000,1.328907
0.102083,1.450019
0.102167,1.464720
0.102250,1.420893
0.102333,1.567089
0.102417,1.396065
0.102500,1.414808
0.102583,1.258869
0.102667,1.329820
0.102750,1.288296
0.102833,1.399331
0.102917,1.272947
0.103000,1.250050
0.103083,1.119068
0.103167,1.143232
0.103250,0.910278
0.103333,0.968467
0.103417,0.755675
0.103500,0.869355
0.103583,1.089697
0.103667,0.903792
0.103750,0.753086
0.103833,0.733378
0.103917,0.671872
0.104000,0.757628
0.104083,0.563865
0.104167,0.604597
0.104250,0.451334
0.104333,0.549702
0.104417,0.391220
0.104500,0.481279
0.104583,0.505783
0.104667,0.288626
0.104750,0.341108
0.104833,0.434964
0.104917,0.336645
0.105000,0.164296
0.105083,0.328870
0.105167,0.383568
0.105250,0.177407
0.105333,0.165509
0.105417,0.250225
0.105500,0.369922
0.105583,0.157801
0.105667,0.249025
0.105750,0.197501
0.105833,0.256070
0.105917,0.251369
0.106000,0.035244
0.106083,0.197838
0.106167,0.155637
0.106250,0.078309
0.106333,0.166233
0.106417,0.066260
0.106500,0.053699
0.106583,0.137593
0.106667,0.099054
0.106750,0.108516
0.106833,0.160345
0.106917,0.040645
0.107000,0.058825
0.107083,0.062588
0.107167,0.108606
0.107250,-0.065897
0.107333,-0.000002
0.107417,0.098514
0.107500,-0.114220
0.107583,-0.104348
0.107667,-0.021431
0.107750,0.027016
0.107833,-0.315376
0.107917,-0.220286
0.108000,-0.171082
0.108083,-0.330509
0.108167,-0.578419
0.108250,-0.439357
0.108333,-0.445859
0.108417,-0.539707
0.108500,-0.481245
0.108583,-0.342086
0.108667,-0.564800
0.108750,-0.470158
0.108833,-0.675458
0.108917,-0.684899
0.109000,-0.678104
0.109083,-0.764837
0.109167,-0.790789
0.109250,-0.905023
0.109333,-1.073890
0.109417,-0.981679
0.109500,-1.092250
0.109583,-1.022811
0.109667,-1.106619
0.109750,-1.164559
0.109833,-1.119560
0.109917,-1.213937
0.110000,-1.173290
0.110083,-1.304801
0.110167,-1.111388
0.110250,-1.345259
0.110333,-1.174208
0.110417,-1.303026
0.110500,-1.209714
0.110583,-1.190762
0.110667,-1.403776
0.110750,-1.436867
0.110833,-1.006957
0.110917,-1.450445
0.111000,-1.238037
0.111083,-1.427987
