time_s,acceleration_g
0.020833,-0.043943
0.020917,-0.023872
0.021000,-0.050099
0.021083,-0.092936
0.021167,-0.011197
0.021250,-0.060265
0.021333,-0.069568
0.021417,-0.051820
0.021500,-0.030043
0.021583,-0.051886
0.021667,-0.068574
0.021750,-0.088343
0.021833,-0.054563
0.021917,-0.067667
0.022000,-0.073366
0.022083,-0.073583
0.022167,-0.062667
0.022250,-0.113923
0.022333,-0.069952
0.022417,-0.086026
0.022500,-0.063083
0.022583,-0.104572
0.022667,-0.087441
0.022750,-0.097817
0.022833,-0.050066
0.022917,-0.093432
0.023000,-0.069381
0.023083,-0.060298
0.023167,-0.083522
0.023250,-0.094325
0.023333,-0.072714
0.023417,-0.074482
0.023500,-0.080926
0.023583,-0.081669
0.023667,-0.062579
0.023750,-0.102189
0.023833,-0.074677
0.023917,-0.083463
0.024000,-0.100946
0.024083,-0.088944
0.024167,-0.078940
0.024250,-0.126889
0.024333,-0.092328
0.024417,-0.117408
0.024500,-0.103848
0.024583,-0.106716
0.024667,-0.135696
0.024750,-0.102161
0.024833,-0.133580
0.024917,-0.089076
0.025000,-0.117195
0.025083,-0.096267
0.025167,-0.139077
0.025250,-0.107259
0.025333,-0.108845
0.025417,-0.096978
0.025500,-0.128147
0.025583,-0.090474
0.025667,-0.155224
0.025750,-0.137928
0.025833,-0.131098
0.025917,-0.143016
0.026000,-0.121746
0.026083,-0.157880
0.026167,-0.133306
0.026250,-0.130461
0.026333,-0.141605
0.026417,-0.141594
0.026500,-0.153059
0.026583,-0.128244
0.026667,-0.151720
0.026750,-0.135592
0.026833,-0.148781
0.026917,-0.125700
0.027000,-0.165728
0.027083,-0.136038
0.027167,-0.160834
0.027250,-0.131996
0.027333,-0.100447
0.027417,-0.131600
0.027500,-0.129302
0.027583,-0.115109
0.027667,-0.156086
0.027750,-0.138347
0.027833,-0.181000
0.027917,-0.134500
0.028000,-0.110744
0.028083,-0.125689
0.028167,-0.122710
0.028250,-0.138326
0.028333,-0.127179
0.028417,-0.116433
0.028500,-0.141216
0.028583,-0.140048
0.028667,-0.128005
0.028750,-0.127547
0.028833,-0.129110
0.028917,-0.159071
0.029000,-0.130002
0.029083,-0.134087
0.029167,-0.168530
0.029250,-0.118802
0.029333,-0.149508
0.029417,-0.125963
0.029500,-0.104877
0.029583,-0.140559
0.029667,-0.130512
0.029750,-0.137507
0.029833,-0.127207
0.029917,-0.127129
0.030000,-0.133488
0.030083,-0.120724
0.030167,-0.116281
0.030250,-0.123689
0.030333,-0.105397
0.030417,-0.114698
0.030500,-0.083814
0.030583,-0.095412
0.030667,-0.068630
0.030750,-0.084573
0.030833,-0.084604
0.030917,-0.099412
0.031000,-0.086814
0.031083,-0.076045
0.031167,-0.062806
0.031250,-0.074344
0.031333,-0.077836
0.031417,-0.059927
0.031500,-0.071998
0.031583,-0.045765
0.031667,-0.052273
0.031750,-0.056280
0.031833,-0.050986
0.031917,-0.078898
0.032000,-0.065527
0.032083,-0.036530
0.032167,-0.049211
0.032250,-0.050910
0.032333,-0.022203
0.032417,-0.034727
0.032500,-0.044804
0.032583,-0.023147
0.032667,-0.040578
0.032750,-0.003268
0.032833,-0.034583
0.032917,0.008226
0.033000,-0.041534
0.033083,-0.029949
0.033167,-0.030021
0.033250,0.007805
0.033333,-0.010873
0.033417,0.004392
0.033500,0.047959
0.033583,0.046439
0.033667,0.027447
0.033750,0.006388
0.033833,0.037769
0.033917,0.019586
0.034000,0.017054
0.034083,-0.014529
0.034167,0.056474
0.034250,-0.006587
0.034333,0.048929
0.034417,0.016433
0.034500,0.059621
0.034583,0.002924
0.034667,0.071520
0.034750,0.031805
0.034833,0.028238
0.034917,0.082146
0.035000,0.062650
0.035083,0.055866
0.035167,0.080124
0.035250,0.053702
0.035333,0.039878
0.035417,0.052666
0.035500,0.082995
0.035583,0.035043
0.035667,0.102467
0.035750,0.069665
0.035833,0.082258
0.035917,0.070293
0.036000,0.065280
0.036083,0.062267
0.036167,0.129885
0.036250,0.100883
0.036333,0.122089
0.036417,0.084386
0.036500,0.111640
0.036583,0.098562
0.036667,0.108952
0.036750,0.111604
0.036833,0.117276
0.036917,0.113383
0.037000,0.089689
0.037083,0.158677
0.037167,0.119463
0.037250,0.141067
0.037333,0.122890
0.037417,0.112156
0.037500,0.126449
0.037583,0.120640
0.037667,0.155251
0.037750,0.111090
0.037833,0.114983
0.037917,0.146925
0.038000,0.122970
0.038083,0.128877
0.038167,0.132850
0.038250,0.136649
0.038333,0.142587
0.038417,0.115415
0.038500,0.116969
0.038583,0.131978
0.038667,0.137678
0.038750,0.106187
0.038833,0.133599
0.038917,0.129509
0.039000,0.148263
0.039083,0.128500
0.039167,0.178631
0.039250,0.140059
0.039333,0.140319
0.039417,0.158721
0.039500,0.149326
0.039583,0.152158
0.039667,0.131346
0.039750,0.133992
0.039833,0.163923
0.039917,0.152284
0.040000,0.141905
0.040083,0.167570
0.040167,0.145574
0.040250,0.130072
0.040333,0.099722
0.040417,0.143060
0.040500,0.141236
0.040583,0.153241
0.040667,0.112177
0.040750,0.146082
0.040833,0.154707
0.040917,0.143111
0.041000,0.131401
0.041083,0.098791
0.041167,0.094609
0.041250,0.122113
0.041333,0.145267
0.041417,0.108270
0.041500,0.119812
0.041583,0.109334
0.041667,0.120488
0.041750,0.109355
0.041833,0.164062
0.041917,0.122941
0.042000,0.113661
0.042083,0.100252
0.042167,0.098508
0.042250,0.080916
0.042333,0.102890
0.042417,0.092321
0.042500,0.099933
0.042583,0.089831
0.042667,0.082388
0.042750,0.110898
0.042833,0.111930
0.042917,0.109511
0.043000,0.097557
0.043083,0.106867
0.043167,0.114891
0.043250,0.111556
0.043333,0.110314
0.043417,0.100676
0.043500,0.080650
0.043583,0.082682
0.043667,0.098295
0.043750,0.099434
0.043833,0.068189
0.043917,0.069441
0.044000,0.074907
0.044083,0.054762
0.044167,0.059680
0.044250,0.084760
0.044333,0.085542
0.044417,0.061740
0.044500,0.038657
0.044583,0.052691
0.044667,0.032425
0.044750,0.059763
0.044833,0.087968
0.044917,0.058195
0.045000,0.078144
0.045083,0.053324
0.045167,0.027769
0.045250,0.054160
0.045333,0.044212
0.045417,0.064481
0.045500,0.078961
0.045583,0.046840
0.045667,0.060281
0.045750,0.038731
0.045833,0.051011
0.045917,0.070206
0.046000,0.004532
0.046083,0.021816
0.046167,0.070958
0.046250,0.028737
0.046333,0.016201
0.046417,0.069587
0.046500,0.058456
0.046583,0.048295
0.046667,0.045555
0.046750,0.021353
0.046833,0.056130
0.046917,0.032763
0.047000,0.028801
0.047083,-0.017763
0.047167,0.015010
0.047250,0.010830
0.047333,0.017490
0.047417,0.023330
0.047500,0.000122
0.047583,0.024502
0.047667,0.014612
0.047750,0.040470
0.047833,0.015048
0.047917,0.025051
0.048000,0.026049
0.048083,0.037557
0.048167,0.012800
0.048250,0.011762
0.048333,0.003226
0.048417,-0.011031
0.048500,0.028111
0.048583,-0.008809
0.048667,0.015166
0.048750,0.017006
0.048833,-0.021536
0.048917,0.032342
0.049000,0.009145
0.049083,-0.008056
0.049167,0.012824
0.049250,-0.021987
0.049333,-0.003194
0.049417,-0.008733
0.049500,0.023406
0.049583,-0.000284
0.049667,0.004759
0.049750,-0.017111
0.049833,-0.028271
0.049917,-0.001508
0.050000,0.014946
0.050083,0.003527
0.050167,-0.014242
0.050250,-0.033306
0.050333,0.002344
0.050417,-0.010024
0.050500,0.004657
0.050583,0.005668
0.050667,0.023204
0.050750,0.010303
0.050833,-0.000691
0.050917,-0.013074
0.051000,0.001265
0.051083,-0.006913
0.051167,0.004658
0.051250,-0.009312
0.051333,0.002036
0.051417,-0.031668
0.051500,-0.022997
0.051583,-0.013091
0.051667,-0.008099
0.051750,0.001081
0.051833,-0.001977
0.051917,-0.026498
0.052000,-0.014499
0.052083,-0.031285
0.052167,0.011141
0.052250,-0.003266
0.052333,-0.046970
0.052417,-0.023041
0.052500,-0.036001
0.052583,-0.016899
0.052667,-0.011452
0.052750,-0.027295
0.052833,-0.032593
0.052917,-0.023723
0.053000,-0.027861
0.053083,-0.054588
0.053167,-0.011574
0.053250,-0.050626
0.053333,-0.023210
0.053417,-0.056155
0.053500,-0.013687
0.053583,-0.044310
0.053667,-0.035679
0.053750,-0.026212
0.053833,-0.045945
0.053917,-0.029616
0.054000,-0.062257
0.054083,-0.023301
0.054167,-0.029613
0.054250,-0.013247
0.054333,0.004201
0.054417,-0.039259
0.054500,-0.057677
0.054583,-0.076011
0.054667,-0.051585
0.054750,-0.036615
0.054833,-0.072706
0.054917,-0.090046
0.055000,-0.032717
0.055083,-0.050932
0.055167,-0.064848
0.055250,-0.032367
0.055333,-0.093735
0.055417,-0.054379
0.055500,-0.059669
0.055583,-0.034806
0.055667,-0.076366
0.055750,-0.074599
0.055833,-0.072007
0.055917,-0.060624
0.056000,-0.111875
0.056083,-0.073602
0.056167,-0.069042
0.056250,-0.061357
0.056333,-0.052074
0.056417,-0.073168
0.056500,-0.103231
0.056583,-0.081590
0.056667,-0.094757
0.056750,-0.087882
0.056833,-0.076876
0.056917,-0.065023
0.057000,-0.106399
0.057083,-0.116996
0.057167,-0.093002
0.057250,-0.155527
0.057333,-0.088663
0.057417,-0.130327
0.057500,-0.109452
0.057583,-0.128386
0.057667,-0.074663
0.057750,-0.129788
0.057833,-0.123302
0.057917,-0.111528
0.058000,-0.121487
0.058083,-0.106747
0.058167,-0.122901
0.058250,-0.110330
0.058333,-0.127060
0.058417,-0.112199
0.058500,-0.102189
0.058583,-0.142846
0.058667,-0.150236
0.058750,-0.092554
0.058833,-0.118358
0.058917,-0.127275
0.059000,-0.124159
0.059083,-0.085210
0.059167,-0.131194
0.059250,-0.140318
0.059333,-0.135547
0.059417,-0.152671
0.059500,-0.148771
0.059583,-0.127249
0.059667,-0.120898
0.059750,-0.130786
0.059833,-0.185769
0.059917,-0.133636
0.060000,-0.100975
0.060083,-0.143094
0.060167,-0.162598
0.060250,-0.141306
0.060333,-0.150035
0.060417,-0.139291
0.060500,-0.113124
0.060583,-0.167225
0.060667,-0.139749
0.060750,-0.146500
0.060833,-0.118770
0.060917,-0.136093
0.061000,-0.116171
0.061083,-0.131269
0.061167,-0.144384
0.061250,-0.124699
0.061333,-0.156052
0.061417,-0.120606
0.061500,-0.099340
0.061583,-0.121783
0.061667,-0.113595
0.061750,-0.136047
0.061833,-0.133863
0.061917,-0.104489
0.062000,-0.138004
0.062083,-0.128644
0.062167,-0.135171
0.062250,-0.123707
0.062333,-0.115340
0.062417,-0.124847
0.062500,-0.145114
0.062583,-0.143969
0.062667,-0.116110
0.062750,-0.144633
0.062833,-0.133346
0.062917,-0.136800
0.063000,-0.088521
0.063083,-0.144321
0.063167,-0.141906
0.063250,-0.133726
0.063333,-0.095039
0.063417,-0.121959
0.063500,-0.124362
0.063583,-0.101228
0.063667,-0.114749
0.063750,-0.102318
0.063833,-0.114399
0.063917,-0.082281
0.064000,-0.071370
0.064083,-0.094442
0.064167,-0.086197
0.064250,-0.075703
0.064333,-0.096560
0.064417,-0.043249
0.064500,-0.083093
0.064583,-0.075229
0.064667,-0.102711
0.064750,-0.062292
0.064833,-0.050083
0.064917,-0.081708
0.065000,-0.061080
0.065083,-0.066599
0.065167,-0.015877
0.065250,-0.056404
0.065333,-0.040749
0.065417,-0.060305
0.065500,-0.038418
0.065583,-0.034987
0.065667,-0.026257
0.065750,-0.035284
0.065833,0.009577
0.065917,-0.041933
0.066000,-0.039756
0.066083,-0.035370
0.066167,-0.005206
0.066250,-0.028166
0.066333,-0.008486
0.066417,-0.023301
0.066500,-0.010582
0.066583,-0.012045
0.066667,0.000561
0.066750,-0.008014
0.066833,-0.002917
0.066917,0.001532
0.067000,0.068268
0.067083,0.014275
0.067167,0.015355
0.067250,0.031513
0.067333,-0.005078
0.067417,0.005170
0.067500,0.025517
0.067583,0.062655
0.067667,-0.010171
0.067750,0.050383
0.067833,0.019222
0.067917,0.028308
0.068000,0.055998
0.068083,0.026703
0.068167,0.031672
0.068250,0.053909
0.068333,0.064468
0.068417,0.013104
0.068500,0.090500
0.068583,0.037003
0.068667,0.062312
0.068750,0.074929
0.068833,0.095860
0.068917,0.072198
0.069000,0.112368
0.069083,0.075089
0.069167,0.074711
0.069250,0.116742
0.069333,0.116913
0.069417,0.086752
0.069500,0.127800
0.069583,0.071777
0.069667,0.089838
0.069750,0.118417
0.069833,0.118279
0.069917,0.101161
0.070000,0.098800
0.070083,0.111425
0.070167,0.111724
0.070250,0.091637
0.070333,0.107010
0.070417,0.119353
0.070500,0.147122
0.070583,0.114169
0.070667,0.097810
0.070750,0.144017
0.070833,0.130341
0.070917,0.124803
0.071000,0.153381
0.071083,0.132971
0.071167,0.119203
0.071250,0.115591
0.071333,0.139634
0.071417,0.106969
0.071500,0.158631
0.071583,0.153161
0.071667,0.159735
0.071750,0.120889
0.071833,0.149126
0.071917,0.147017
0.072000,0.126363
0.072083,0.131938
0.072167,0.131641
0.072250,0.172946
0.072333,0.157429
0.072417,0.140650
0.072500,0.145413
0.072583,0.134118
0.072667,0.153290
0.072750,0.126165
0.072833,0.126411
0.072917,0.168034
0.073000,0.141775
0.073083,0.176723
0.073167,0.135404
0.073250,0.131196
0.073333,0.159732
0.073417,0.151276
0.073500,0.128834
0.073583,0.138465
0.073667,0.147717
0.073750,0.137473
0.073833,0.114635
0.073917,0.103057
0.074000,0.137139
0.074083,0.139533
0.074167,0.168874
0.074250,0.141197
0.074333,0.145986
0.074417,0.121185
0.074500,0.133445
0.074583,0.120567
0.074667,0.126441
0.074750,0.107360
0.074833,0.113067
0.074917,0.138134
0.075000,0.113109
0.075083,0.129744
0.075167,0.103361
0.075250,0.097179
0.075333,0.135748
0.075417,0.141405
0.075500,0.108864
0.075583,0.104379
0.075667,0.152702
0.075750,0.085006
0.075833,0.044901
0.075917,0.100121
0.076000,0.077802
0.076083,0.110485
0.076167,0.124067
0.076250,0.088527
0.076333,0.088285
0.076417,0.069329
0.076500,0.095922
0.076583,0.121324
0.076667,0.108766
0.076750,0.099933
0.076833,0.128839
0.076917,0.070100
0.077000,0.080970
0.077083,0.089402
0.077167,0.101826
0.077250,0.074116
0.077333,0.097839
0.077417,0.083540
0.077500,0.091294
0.077583,0.065005
0.077667,0.083505
0.077750,0.069818
0.077833,0.068081
0.077917,0.076685
0.078000,0.062643
0.078083,0.067585
0.078167,0.061023
0.078250,0.040323
0.078333,0.057971
0.078417,0.043865
0.078500,0.048872
0.078583,0.060127
0.078667,0.034037
0.078750,0.079779
0.078833,0.069207
0.078917,0.044784
0.079000,0.024384
0.079083,0.056425
0.079167,0.054548
0.079250,0.040736
0.079333,0.044085
0.079417,0.030499
0.079500,0.028750
0.079583,0.005577
0.079667,0.023136
0.079750,0.059235
0.079833,0.046100
0.079917,0.021056
0.080000,0.041022
0.080083,0.062308
0.080167,0.040132
0.080250,0.049540
0.080333,0.018234
0.080417,0.016399
0.080500,0.010036
0.080583,0.044743
0.080667,0.020466
0.080750,0.005241
0.080833,0.040383
0.080917,0.021993
0.081000,0.021795
0.081083,0.036423
0.081167,0.040274
0.081250,0.023995
0.081333,0.037181
0.081417,0.011429
0.081500,0.057417
0.081583,0.020715
0.081667,0.027251
0.081750,-0.044025
0.081833,0.030383
0.081917,0.013662
0.082000,0.014201
0.082083,0.016512
0.082167,-0.005293
0.082250,0.032567
0.082333,0.018154
0.082417,0.002190
0.082500,-0.003405
0.082583,0.030069
0.082667,-0.002750
0.082750,-0.024989
0.082833,0.015811
0.082917,0.021258
0.083000,0.006383
0.083083,-0.000161
0.083167,-0.003628
0.083250,-0.003153
0.083333,-0.009560
0.083417,0.012723
0.083500,0.015225
0.083583,-0.026387
0.083667,0.010925
0.083750,0.009684
0.083833,0.023929
0.083917,0.033387
0.084000,-0.008290
0.084083,-0.007645
0.084167,-0.029607
0.084250,-0.006689
0.084333,0.016894
0.084417,0.005368
0.084500,-0.019982
0.084583,0.010842
0.084667,-0.015814
0.084750,-0.020820
0.084833,-0.014978
0.084917,-0.018671
0.085000,-0.008721
0.085083,-0.004622
0.085167,-0.037176
0.085250,-0.002050
0.085333,-0.029332
0.085417,0.019609
0.085500,0.016034
0.085583,0.008237
0.085667,-0.016941
0.085750,0.006386
0.085833,-0.031837
0.085917,-0.046681
0.086000,-0.018808
0.086083,-0.048439
0.086167,-0.029249
0.086250,-0.030865
0.086333,-0.006094
0.086417,-0.009666
0.086500,-0.030535
0.086583,-0.021861
0.086667,-0.010739
0.086750,-0.024494
0.086833,-0.053994
0.086917,-0.030828
0.087000,-0.014513
0.087083,-0.059735
0.087167,-0.036911
0.087250,-0.028435
0.087333,-0.026075
0.087417,-0.035087
0.087500,-0.055987
0.087583,-0.066278
0.087667,-0.044728
0.087750,-0.071065
0.087833,-0.054372
0.087917,-0.052937
0.088000,-0.014648
0.088083,-0.047792
0.088167,-0.051454
0.088250,-0.048127
0.088333,-0.062018
0.088417,-0.037173
0.088500,-0.080170
0.088583,-0.056154
0.088667,-0.062335
0.088750,-0.095732
0.088833,-0.087820
0.088917,-0.107765
0.089000,-0.071848
0.089083,-0.074113
0.089167,-0.087522
0.089250,-0.060736
0.089333,-0.076522
0.089417,-0.058286
0.089500,-0.061108
0.089583,-0.037500
0.089667,-0.103585
0.089750,-0.072846
0.089833,-0.049559
0.089917,-0.077624
0.090000,-0.077817
0.090083,-0.066035
0.090167,-0.089901
0.090250,-0.095894
0.090333,-0.085116
0.090417,-0.115957
0.090500,-0.105307
0.090583,-0.125153
0.090667,-0.087077
0.090750,-0.088284
0.090833,-0.126367
0.090917,-0.102663
0.091000,-0.116453
0.091083,-0.106606
0.091167,-0.081426
0.091250,-0.086039
0.091333,-0.107225
0.091417,-0.124744
0.091500,-0.091459
0.091583,-0.095566
0.091667,-0.132919
0.091750,-0.110682
0.091833,-0.150710
0.091917,-0.097640
0.092000,-0.113410
0.092083,-0.123038
0.092167,-0.148515
0.092250,-0.106817
0.092333,-0.138847
0.092417,-0.111319
0.092500,-0.126594
0.092583,-0.143339
0.092667,-0.128416
0.092750,-0.162834
0.092833,-0.121856
0.092917,-0.104394
0.093000,-0.144535
0.093083,-0.151238
0.093167,-0.131509
0.093250,-0.145392
0.093333,-0.126427
0.093417,-0.129318
0.093500,-0.136170
0.093583,-0.159498
0.093667,-0.131454
0.093750,-0.122629
0.093833,-0.144289
0.093917,-0.153655
0.094000,-0.148159
0.094083,-0.152332
0.094167,-0.124597
0.094250,-0.132509
0.094333,-0.124915
0.094417,-0.153514
0.094500,-0.149585
0.094583,-0.132660
0.094667,-0.160945
0.094750,-0.139918
0.094833,-0.155315
0.094917,-0.117671
0.095000,-0.156940
0.095083,-0.159408
0.095167,-0.114059
0.095250,-0.123585
0.095333,-0.147004
0.095417,-0.147393
0.095500,-0.102062
0.095583,-0.147980
0.095667,-0.157587
0.095750,-0.139076
0.095833,-0.120374
0.095917,-0.120822
0.096000,-0.145393
0.096083,-0.153274
0.096167,-0.113949
0.096250,-0.114386
0.096333,-0.156237
0.096417,-0.094897
0.096500,-0.114423
0.096583,-0.098380
0.096667,-0.101598
0.096750,-0.122356
0.096833,-0.089970
0.096917,-0.060651
0.097000,-0.083014
0.097083,-0.074548
0.097167,-0.074283
0.097250,-0.104584
0.097333,-0.083181
0.097417,-0.096349
0.097500,-0.092199
0.097583,-0.063794
0.097667,-0.082576
0.097750,-0.097823
0.097833,-0.083596
0.097917,-0.073863
0.098000,-0.088417
0.098083,-0.077732
0.098167,-0.060817
0.098250,-0.065755
0.098333,-0.064424
0.098417,-0.060647
0.098500,-0.042030
0.098583,-0.059144
0.098667,-0.041712
0.098750,-0.072454
0.098833,-0.050356
0.098917,-0.070050
0.099000,-0.011366
0.099083,-0.039116
0.099167,-0.025162
0.099250,-0.041750
0.099333,-0.041459
0.099417,-0.014379
0.099500,-0.039718
0.099583,-0.039800
0.099667,-0.062214
0.099750,-0.026292
0.099833,-0.021593
0.099917,-0.026461
0.100000,0.000761
0.100083,-0.008266
0.100167,-0.017302
0.100250,-0.011585
0.100333,0.027111
0.100417,-0.014922
0.100500,-0.000532
0.100583,0.030744
0.100667,0.004918
0.100750,0.004069
0.100833,0.059542
0.100917,0.021910
0.101000,-0.000132
0.101083,0.045530
0.101167,0.024993
0.101250,-0.011877
0.101333,0.051169
0.101417,0.051944
0.101500,0.050214
0.101583,0.029767
0.101667,0.054103
0.101750,0.036668
0.101833,0.098256
0.101917,0.036144
0.102000,0.083874
0.102083,0.068054
0.102167,0.081189
0.102250,0.069344
0.102333,0.075611
0.102417,0.080411
0.102500,0.066395
0.102583,0.070439
0.102667,0.093009
0.102750,0.097864
0.102833,0.103525
0.102917,0.090555
0.103000,0.108823
0.103083,0.073498
0.103167,0.140244
0.103250,0.105274
0.103333,0.090377
0.103417,0.108780
0.103500,0.108246
0.103583,0.103036
0.103667,0.107576
0.103750,0.097079
0.103833,0.124969
0.103917,0.096981
0.104000,0.146789
0.104083,0.095747
0.104167,0.139509
0.104250,0.135495
0.104333,0.118939
0.104417,0.133910
0.104500,0.106384
0.104583,0.116520
0.104667,0.107134
0.104750,0.124358
0.104833,0.123594
0.104917,0.123332
0.105000,0.152357
0.105083,0.140142
0.105167,0.162843
0.105250,0.158943
0.105333,0.176002
0.105417,0.134569
0.105500,0.128920
0.105583,0.117170
0.105667,0.151870
0.105750,0.121714
0.105833,0.146501
0.105917,0.151247
0.106000,0.125993
0.106083,0.145587
0.106167,0.119524
0.106250,0.164204
0.106333,0.146325
0.106417,0.139555
0.106500,0.124337
0.106583,0.114510
0.106667,0.147434
0.106750,0.159406
0.106833,0.134477
0.106917,0.107198
0.107000,0.127240
0.107083,0.141538
0.107167,0.154486
0.107250,0.134057
0.107333,0.128756
0.107417,0.125794
0.107500,0.152780
0.107583,0.129779
0.107667,0.173920
0.107750,0.120818
0.107833,0.140510
0.107917,0.158420
0.108000,0.121046
0.108083,0.147328
0.108167,0.112816
0.108250,0.073341
0.108333,0.120940
0.108417,0.105138
0.108500,0.135273
0.108583,0.106995
0.108667,0.087350
0.108750,0.120688
0.108833,0.138363
0.108917,0.134978
0.109000,0.126665
0.109083,0.107818
0.109167,0.106238
0.109250,0.083867
0.109333,0.101360
0.109417,0.085042
0.109500,0.089821
0.109583,0.074139
0.109667,0.099207
0.109750,0.114762
0.109833,0.089959
0.109917,0.077135
0.110000,0.088153
0.110083,0.098346
0.110167,0.081080
0.110250,0.066983
0.110333,0.061808
0.110417,0.098580
0.110500,0.091914
0.110583,0.079200
0.110667,0.084053
0.110750,0.069070
0.110833,0.066335
0.110917,0.087740
0.111000,0.080940
0.111083,0.099539
0.111167,0.095210
0.111250,0.073959
0.111333,0.070094
